-4.996853 -1.412576
-4.988750 -1.408184
-4.980651 -1.403789
-4.972556 -1.399391
-4.964466 -1.394990
-4.956379 -1.390586
-4.948297 -1.386179
-4.940219 -1.381769
-4.932146 -1.377355
-4.924076 -1.372939
-4.916011 -1.368519
-4.907951 -1.364097
-4.899894 -1.359671
-4.891842 -1.355242
-4.883795 -1.350809
-4.875752 -1.346374
-4.867713 -1.341935
-4.859679 -1.337494
-4.851649 -1.333049
-4.843623 -1.328600
-4.835602 -1.324149
-4.827586 -1.319694
-4.819574 -1.315236
-4.811567 -1.310775
-4.803564 -1.306311
-4.795566 -1.301843
-4.787573 -1.297372
-4.779584 -1.292898
-4.771600 -1.288420
-4.763621 -1.283939
-4.755646 -1.279455
-4.747676 -1.274967
-4.739711 -1.270476
-4.731750 -1.265982
-4.723794 -1.261484
-4.715844 -1.256983
-4.707898 -1.252478
-4.699956 -1.247970
-4.692020 -1.243459
-4.684089 -1.238944
-4.676162 -1.234426
-4.668241 -1.229904
-4.660324 -1.225379
-4.652413 -1.220850
-4.644506 -1.216318
-4.636605 -1.211783
-4.628708 -1.207244
-4.620817 -1.202701
-4.612930 -1.198155
-4.605049 -1.193605
-4.597173 -1.189052
-4.589303 -1.184495
-4.581437 -1.179935
-4.573577 -1.175371
-4.565721 -1.170803
-4.557872 -1.166232
-4.550027 -1.161657
-4.542188 -1.157079
-4.534354 -1.152496
-4.526525 -1.147911
-4.518702 -1.143321
-4.510885 -1.138728
-4.503072 -1.134131
-4.495265 -1.129531
-4.487464 -1.124927
-4.479668 -1.120319
-4.471878 -1.115707
-4.464093 -1.111091
-4.456314 -1.106472
-4.448541 -1.101849
-4.440773 -1.097222
-4.433011 -1.092591
-4.425254 -1.087957
-4.417504 -1.083319
-4.409759 -1.078677
-4.402020 -1.074030
-4.394286 -1.069381
-4.386559 -1.064727
-4.378837 -1.060069
-4.371121 -1.055408
-4.363411 -1.050742
-4.355707 -1.046073
-4.348009 -1.041399
-4.340317 -1.036722
-4.332631 -1.032041
-4.324951 -1.027355
-4.317277 -1.022666
-4.309610 -1.017973
-4.301948 -1.013275
-4.294293 -1.008574
-4.286643 -1.003868
-4.279000 -0.999159
-4.271363 -0.994445
-4.263733 -0.989727
-4.256109 -0.985006
-4.248491 -0.980280
-4.240879 -0.975550
-4.233274 -0.970815
-4.225676 -0.966077
-4.218083 -0.961334
-4.210497 -0.956587
-4.202918 -0.951836
-4.195346 -0.947081
-4.187779 -0.942322
-4.180220 -0.937558
-4.172667 -0.932790
-4.165121 -0.928018
-4.157581 -0.923241
-4.150048 -0.918460
-4.142522 -0.913675
-4.135003 -0.908885
-4.127490 -0.904091
-4.119985 -0.899293
-4.112486 -0.894490
-4.104994 -0.889683
-4.097509 -0.884872
-4.090031 -0.880056
-4.082560 -0.875235
-4.075096 -0.870410
-4.067640 -0.865581
-4.060190 -0.860747
-4.052747 -0.855909
-4.045312 -0.851066
-4.037883 -0.846219
-4.030462 -0.841367
-4.023049 -0.836510
-4.015642 -0.831649
-4.008243 -0.826783
-4.000851 -0.821913
-3.993467 -0.817038
-3.986090 -0.812158
-3.978720 -0.807274
-3.971358 -0.802385
-3.964004 -0.797491
-3.956657 -0.792593
-3.949317 -0.787690
-3.941985 -0.782782
-3.934661 -0.777869
-3.927345 -0.772951
-3.920036 -0.768029
-3.912735 -0.763102
-3.905442 -0.758170
-3.898156 -0.753233
-3.890879 -0.748292
-3.883609 -0.743345
-3.876347 -0.738394
-3.869093 -0.733437
-3.861848 -0.728476
-3.854610 -0.723509
-3.847380 -0.718538
-3.840158 -0.713562
-3.832945 -0.708581
-3.825739 -0.703594
-3.818542 -0.698603
-3.811353 -0.693607
-3.804172 -0.688605
-3.797000 -0.683598
-3.789835 -0.678587
-3.782680 -0.673570
-3.775532 -0.668548
-3.768393 -0.663520
-3.761262 -0.658488
-3.754140 -0.653450
-3.747026 -0.648407
-3.739921 -0.643359
-3.732825 -0.638306
-3.725737 -0.633247
-3.718657 -0.628183
-3.711587 -0.623114
-3.704525 -0.618039
-3.697472 -0.612959
-3.690427 -0.607873
-3.683391 -0.602782
-3.676364 -0.597686
-3.669346 -0.592584
-3.662337 -0.587477
-3.655337 -0.582364
-3.648346 -0.577246
-3.641363 -0.572122
-3.634390 -0.566993
-3.627426 -0.561858
-3.620470 -0.556717
-3.613524 -0.551571
-3.606587 -0.546419
-3.599659 -0.541262
