# t  x1  y1  x2  y2  x3  y3  x4  y4  x5  y5  x6  y6  x7  y7  x8  y8  x9  y9  x10  y10  x11  y11  x12  y12  x13  y13  x14  y14  x15  y15  x16  y16  x17  y17  x18  y18  x19  y19  x20  y20  x21  y21  x22  y22  x23  y23  x24  y24  x25  y25  x26  y26  x27  y27  x28  y28  x29  y29  x30  y30  x31  y31  x32  y32  x33  y33  x34  y34  x35  y35  x36  y36  x37  y37  x38  y38  x39  y39  x40  y40
0.750000 0.630382 -0.587262 0.861005 0.030491 0.587262 0.630382 -0.030491 0.861005 -0.630382 0.587262 -0.861005 -0.030491 -0.587262 -0.630382 0.030491 -0.861005 0.714703 -0.665815 0.976173 0.034569 0.665815 0.714703 -0.034569 0.976173 -0.714703 0.665815 -0.976173 -0.034569 -0.665815 -0.714703 0.034569 -0.976173 0.731689 -0.681639 0.999374 0.035391 0.681639 0.731689 -0.035391 0.999374 -0.731689 0.681639 -0.999374 -0.035391 -0.681639 -0.731689 0.035391 -0.999374 0.747405 -0.696279 1.020839 0.036151 0.696279 0.747405 -0.036151 1.020839 -0.747405 0.696279 -1.020839 -0.036151 -0.696279 -0.747405 0.036151 -1.020839 0.800044 -0.745318 1.092736 0.038697 0.745318 0.800044 -0.038697 1.092736 -0.800044 0.745318 -1.092736 -0.038697 -0.745318 -0.800044 0.038697 -1.092736
0.760000 0.626331 -0.595297 0.863821 0.021944 0.595297 0.626331 -0.021944 0.863821 -0.626331 0.595297 -0.863821 -0.021944 -0.595297 -0.626331 0.021944 -0.863821 0.708339 -0.673241 0.976925 0.024817 0.673241 0.708339 -0.024817 0.976925 -0.708339 0.673241 -0.976925 -0.024817 -0.673241 -0.708339 0.024817 -0.976925 0.724836 -0.688921 0.999677 0.025395 0.688921 0.724836 -0.025395 0.999677 -0.724836 0.688921 -0.999677 -0.025395 -0.688921 -0.724836 0.025395 -0.999677 0.740093 -0.703423 1.020720 0.025930 0.703423 0.740093 -0.025930 1.020720 -0.740093 0.703423 -1.020720 -0.025930 -0.703423 -0.740093 0.025930 -1.020720 0.791149 -0.751949 1.091135 0.027719 0.751949 0.791149 -0.027719 1.091135 -0.791149 0.751949 -1.091135 -0.027719 -0.751949 -0.791149 0.027719 -1.091135
0.770000 0.622149 -0.603279 0.866509 0.013344 0.603279 0.622149 -0.013344 0.866509 -0.622149 0.603279 -0.866509 -0.013344 -0.603279 -0.622149 0.013344 -0.866509 0.701891 -0.680601 0.977569 0.015054 0.680601 0.701891 -0.015054 0.977569 -0.701891 0.680601 -0.977569 -0.015054 -0.680601 -0.701891 0.015054 -0.977569 0.717911 -0.696135 0.999881 0.015398 0.696135 0.717911 -0.015398 0.999881 -0.717911 0.696135 -0.999881 -0.015398 -0.696135 -0.717911 0.015398 -0.999881 0.732720 -0.710495 1.020507 0.015715 0.710495 0.732720 -0.015715 1.020507 -0.732720 0.710495 -1.020507 -0.015715 -0.710495 -0.732720 0.015715 -1.020507 0.782231 -0.758505 1.089465 0.016777 0.758505 0.782231 -0.016777 1.089465 -0.782231 0.758505 -1.089465 -0.016777 -0.758505 -0.782231 0.016777 -1.089465
0.780000 0.617840 -0.611206 0.869067 0.004691 0.611206 0.617840 -0.004691 0.869067 -0.617840 0.611206 -0.869067 -0.004691 -0.611206 -0.617840 0.004691 -0.869067 0.695360 -0.687893 0.978108 0.005280 0.687893 0.695360 -0.005280 0.978108 -0.695360 0.687893 -0.978108 -0.005280 -0.687893 -0.695360 0.005280 -0.978108 0.710914 -0.703279 0.999985 0.005398 0.703279 0.710914 -0.005398 0.999985 -0.710914 0.703279 -0.999985 -0.005398 -0.703279 -0.710914 0.005398 -0.999985 0.725285 -0.717496 1.020200 0.005507 0.717496 0.725285 -0.005507 1.020200 -0.725285 0.717496 -1.020200 -0.005507 -0.717496 -0.725285 0.005507 -1.020200 0.773290 -0.764987 1.087726 0.005872 0.764987 0.773290 -0.005872 1.087726 -0.773290 0.764987 -1.087726 -0.005872 -0.764987 -0.773290 0.005872 -1.087726
0.790000 0.613405 -0.619077 0.871496 -0.004011 0.619077 0.613405 0.004011 0.871496 -0.613405 0.619077 -0.871496 0.004011 -0.619077 -0.613405 -0.004011 -0.871496 0.688748 -0.695117 0.978541 -0.004503 0.695117 0.688748 0.004503 0.978541 -0.688748 0.695117 -0.978541 0.004503 -0.695117 -0.688748 -0.004503 -0.978541 0.703845 -0.710353 0.999989 -0.004602 0.710353 0.703845 0.004602 0.999989 -0.703845 0.710353 -0.999989 0.004602 -0.710353 -0.703845 -0.004602 -0.999989 0.717789 -0.724426 1.019800 -0.004693 0.724426 0.717789 0.004693 1.019800 -0.717789 0.724426 -1.019800 0.004693 -0.724426 -0.717789 -0.004693 -1.019800 0.764327 -0.771394 1.085918 -0.004997 0.771394 0.764327 0.004997 1.085918 -0.764327 0.771394 -1.085918 0.004997 -0.771394 -0.764327 -0.004997 -1.085918
0.800000 0.608845 -0.626890 0.873796 -0.012760 0.626890 0.608845 0.012760 0.873796 -0.608845 0.626890 -0.873796 0.012760 -0.626890 -0.608845 -0.012760 -0.873796 0.682056 -0.702271 0.978867 -0.014294 0.702271 0.682056 0.014294 0.978867 -0.682056 0.702271 -0.978867 0.014294 -0.702271 -0.682056 -0.014294 -0.978867 0.696707 -0.717356 0.999893 -0.014601 0.717356 0.696707 0.014601 0.999893 -0.696707 0.717356 -0.999893 0.014601 -0.717356 -0.696707 -0.014601 -0.999893 0.710233 -0.731283 1.019306 -0.014885 0.731283 0.710233 0.014885 1.019306 -0.710233 0.731283 -1.019306 0.014885 -0.731283 -0.710233 -0.014885 -1.019306 0.755339 -0.777726 1.084041 -0.015830 0.777726 0.755339 0.015830 1.084041 -0.755339 0.777726 -1.084041 0.015830 -0.777726 -0.755339 -0.015830 -1.084041
0.810000 0.604161 -0.634644 0.875967 -0.021555 0.634644 0.604161 0.021555 0.875967 -0.604161 0.634644 -0.875967 0.021555 -0.634644 -0.604161 -0.021555 -0.875967 0.675283 -0.709355 0.979087 -0.024092 0.709355 0.675283 0.024092 0.979087 -0.675283 0.709355 -0.979087 0.024092 -0.709355 -0.675283 -0.024092 -0.979087 0.689498 -0.724287 0.999697 -0.024599 0.724287 0.689498 0.024599 0.999697 -0.689498 0.724287 -0.999697 0.024599 -0.724287 -0.689498 -0.024599 -0.999697 0.702617 -0.738068 1.018718 -0.025067 0.738068 0.702617 0.025067 1.018718 -0.702617 0.738068 -1.018718 0.025067 -0.738068 -0.702617 -0.025067 -1.018718 0.746328 -0.783984 1.082094 -0.026627 0.783984 0.746328 0.026627 1.082094 -0.746328 0.783984 -1.082094 0.026627 -0.783984 -0.746328 -0.026627 -1.082094
0.820000 0.599355 -0.642336 0.878008 -0.030393 0.642336 0.599355 0.030393 0.878008 -0.599355 0.642336 -0.878008 0.030393 -0.642336 -0.599355 -0.030393 -0.878008 0.668432 -0.716367 0.979201 -0.033896 0.716367 0.668432 0.033896 0.979201 -0.668432 0.716367 -0.979201 0.033896 -0.716367 -0.668432 -0.033896 -0.979201 0.682221 -0.731146 0.999401 -0.034595 0.731146 0.682221 0.034595 0.999401 -0.682221 0.731146 -0.999401 0.034595 -0.731146 -0.682221 -0.034595 -0.999401 0.694942 -0.744779 1.018037 -0.035240 0.744779 0.694942 0.035240 1.018037 -0.694942 0.744779 -1.018037 0.035240 -0.744779 -0.694942 -0.035240 -1.018037 0.737293 -0.790167 1.080077 -0.037388 0.790167 0.737293 0.037388 1.080077 -0.737293 0.790167 -1.080077 0.037388 -0.790167 -0.737293 -0.037388 -1.080077
0.830000 0.594428 -0.649967 0.879920 -0.039272 0.649967 0.594428 0.039272 0.879920 -0.594428 0.649967 -0.879920 0.039272 -0.649967 -0.594428 -0.039272 -0.879920 0.661502 -0.723308 0.979209 -0.043703 0.723308 0.661502 0.043703 0.979209 -0.661502 0.723308 -0.979209 0.043703 -0.723308 -0.661502 -0.043703 -0.979209 0.674876 -0.737931 0.999006 -0.044587 0.737931 0.674876 0.044587 0.999006 -0.674876 0.737931 -0.999006 0.044587 -0.737931 -0.674876 -0.044587 -0.999006 0.687208 -0.751416 1.017261 -0.045402 0.751416 0.687208 0.045402 1.017261 -0.687208 0.751416 -1.017261 0.045402 -0.751416 -0.687208 -0.045402 -1.017261 0.728233 -0.796274 1.077989 -0.048112 0.796274 0.728233 0.048112 1.077989 -0.728233 0.796274 -1.077989 0.048112 -0.796274 -0.728233 -0.048112 -1.077989
0.840000 0.589382 -0.657533 0.881702 -0.048190 0.657533 0.589382 0.048190 0.881702 -0.589382 0.657533 -0.881702 0.048190 -0.657533 -0.589382 -0.048190 -0.881702 0.654496 -0.730176 0.979111 -0.053514 0.730176 0.654496 0.053514 0.979111 -0.654496 0.730176 -0.979111 0.053514 -0.730176 -0.654496 -0.053514 -0.979111 0.667463 -0.744643 0.998510 -0.054575 0.744643 0.667463 0.054575 0.998510 -0.667463 0.744643 -0.998510 0.054575 -0.744643 -0.667463 -0.054575 -0.998510 0.679416 -0.757979 1.016392 -0.055552 0.757979 0.679416 0.055552 1.016392 -0.679416 0.757979 -1.016392 0.055552 -0.757979 -0.679416 -0.055552 -1.016392 0.719148 -0.802305 1.075830 -0.058801 0.802305 0.719148 0.058801 1.075830 -0.719148 0.802305 -1.075830 0.058801 -0.802305 -0.719148 -0.058801 -1.075830
0.850000 0.584218 -0.665035 0.883355 -0.057146 0.665035 0.584218 0.057146 0.883355 -0.584218 0.665035 -0.883355 0.057146 -0.665035 -0.584218 -0.057146 -0.883355 0.647413 -0.736971 0.978907 -0.063327 0.736971 0.647413 0.063327 0.978907 -0.647413 0.736971 -0.978907 0.063327 -0.736971 -0.647413 -0.063327 -0.978907 0.659983 -0.751280 0.997914 -0.064557 0.751280 0.659983 0.064557 0.997914 -0.659983 0.751280 -0.997914 0.064557 -0.751280 -0.659983 -0.064557 -0.997914 0.671567 -0.764466 1.015429 -0.065690 0.764466 0.671567 0.065690 1.015429 -0.671567 0.764466 -1.015429 0.065690 -0.764466 -0.671567 -0.065690 -1.015429 0.710039 -0.808261 1.073600 -0.069453 0.808261 0.710039 0.069453 1.073600 -0.710039 0.808261 -1.073600 0.069453 -0.808261 -0.710039 -0.069453 -1.073600
0.860000 0.578938 -0.672469 0.884879 -0.066136 0.672469 0.578938 0.066136 0.884879 -0.578938 0.672469 -0.884879 0.066136 -0.672469 -0.578938 -0.066136 -0.884879 0.640254 -0.743691 0.978597 -0.073141 0.743691 0.640254 0.073141 0.978597 -0.640254 0.743691 -0.978597 0.073141 -0.743691 -0.640254 -0.073141 -0.978597 0.652437 -0.757843 0.997219 -0.074533 0.757843 0.652437 0.074533 0.997219 -0.652437 0.757843 -0.997219 0.074533 -0.757843 -0.652437 -0.074533 -0.997219 0.663660 -0.770878 1.014371 -0.075815 0.770878 0.663660 0.075815 1.014371 -0.663660 0.770878 -1.014371 0.075815 -0.770878 -0.663660 -0.075815 -1.014371 0.700905 -0.814140 1.071299 -0.080069 0.814140 0.700905 0.080069 1.071299 -0.700905 0.814140 -1.071299 0.080069 -0.814140 -0.700905 -0.080069 -1.071299
0.870000 0.573544 -0.679835 0.886273 -0.075160 0.679835 0.573544 0.075160 0.886273 -0.573544 0.679835 -0.886273 0.075160 -0.679835 -0.573544 -0.075160 -0.886273 0.633022 -0.750337 0.978182 -0.082954 0.750337 0.633022 0.082954 0.978182 -0.633022 0.750337 -0.978182 0.082954 -0.750337 -0.633022 -0.082954 -0.978182 0.644827 -0.764329 0.996423 -0.084501 0.764329 0.644827 0.084501 0.996423 -0.644827 0.764329 -0.996423 0.084501 -0.764329 -0.644827 -0.084501 -0.996423 0.655696 -0.777213 1.013220 -0.085925 0.777213 0.655696 0.085925 1.013220 -0.655696 0.777213 -1.013220 0.085925 -0.777213 -0.655696 -0.085925 -1.013220 0.691746 -0.819943 1.068926 -0.090649 0.819943 0.691746 0.090649 1.068926 -0.691746 0.819943 -1.068926 0.090649 -0.819943 -0.691746 -0.090649 -1.068926
0.880000 0.568036 -0.687132 0.887538 -0.084214 0.687132 0.568036 0.084214 0.887538 -0.568036 0.687132 -0.887538 0.084214 -0.687132 -0.568036 -0.084214 -0.887538 0.625716 -0.756906 0.977661 -0.092765 0.756906 0.625716 0.092765 0.977661 -0.625716 0.756906 -0.977661 0.092765 -0.756906 -0.625716 -0.092765 -0.977661 0.637151 -0.770739 0.995529 -0.094461 0.770739 0.637151 0.094461 0.995529 -0.637151 0.770739 -0.995529 0.094461 -0.770739 -0.637151 -0.094461 -0.995529 0.647677 -0.783472 1.011975 -0.096021 0.783472 0.647677 0.096021 1.011975 -0.647677 0.783472 -1.011975 0.096021 -0.783472 -0.647677 -0.096021 -1.011975 0.682561 -0.825670 1.066480 -0.101193 0.825670 0.682561 0.101193 1.066480 -0.682561 0.825670 -1.066480 0.101193 -0.825670 -0.682561 -0.101193 -1.066480
0.890000 0.562416 -0.694359 0.888674 -0.093297 0.694359 0.562416 0.093297 0.888674 -0.562416 0.694359 -0.888674 0.093297 -0.694359 -0.562416 -0.093297 -0.888674 0.618337 -0.763399 0.977035 -0.102574 0.763399 0.618337 0.102574 0.977035 -0.618337 0.763399 -0.977035 0.102574 -0.763399 -0.618337 -0.102574 -0.977035 0.629412 -0.777072 0.994534 -0.104411 0.777072 0.629412 0.104411 0.994534 -0.629412 0.777072 -0.994534 0.104411 -0.777072 -0.629412 -0.104411 -0.994534 0.639603 -0.789653 1.010637 -0.106102 0.789653 0.639603 0.106102 1.010637 -0.639603 0.789653 -1.010637 0.106102 -0.789653 -0.639603 -0.106102 -1.010637 0.673351 -0.831319 1.063962 -0.111700 0.831319 0.673351 0.111700 1.063962 -0.673351 0.831319 -1.063962 0.111700 -0.831319 -0.673351 -0.111700 -1.063962
0.900000 0.556686 -0.701513 0.889681 -0.102408 0.701513 0.556686 0.102408 0.889681 -0.556686 0.701513 -0.889681 0.102408 -0.701513 -0.556686 -0.102408 -0.889681 0.610887 -0.769815 0.976304 -0.112379 0.769815 0.610887 0.112379 0.976304 -0.610887 0.769815 -0.976304 0.112379 -0.769815 -0.610887 -0.112379 -0.976304 0.621610 -0.783327 0.993440 -0.114351 0.783327 0.621610 0.114351 0.993440 -0.621610 0.783327 -0.993440 0.114351 -0.783327 -0.621610 -0.114351 -0.993440 0.631473 -0.795756 1.009204 -0.116166 0.795756 0.631473 0.116166 1.009204 -0.631473 0.795756 -1.009204 0.116166 -0.795756 -0.631473 -0.116166 -1.009204 0.664116 -0.836891 1.061372 -0.122170 0.836891 0.664116 0.122170 1.061372 -0.664116 0.836891 -1.061372 0.122170 -0.836891 -0.664116 -0.122170 -1.061372
0.910000 0.550848 -0.708594 0.890560 -0.111543 0.708594 0.550848 0.111543 0.890560 -0.550848 0.708594 -0.890560 0.111543 -0.708594 -0.550848 -0.111543 -0.890560 0.603367 -0.776152 0.975467 -0.122178 0.776152 0.603367 0.122178 0.975467 -0.603367 0.776152 -0.975467 0.122178 -0.776152 -0.603367 -0.122178 -0.975467 0.613746 -0.789504 0.992247 -0.124280 0.789504 0.613746 0.124280 0.992247 -0.613746 0.789504 -0.992247 0.124280 -0.789504 -0.613746 -0.124280 -0.992247 0.623290 -0.801781 1.007678 -0.126212 0.801781 0.623290 0.126212 1.007678 -0.623290 0.801781 -1.007678 0.126212 -0.801781 -0.623290 -0.126212 -1.007678 0.654855 -0.842385 1.058709 -0.132604 0.842385 0.654855 0.132604 1.058709 -0.654855 0.842385 -1.058709 0.132604 -0.842385 -0.654855 -0.132604 -1.058709
0.920000 0.544902 -0.715600 0.891309 -0.120702 0.715600 0.544902 0.120702 0.891309 -0.544902 0.715600 -0.891309 0.120702 -0.715600 -0.544902 -0.120702 -0.891309 0.595776 -0.782411 0.974526 -0.131971 0.782411 0.595776 0.131971 0.974526 -0.595776 0.782411 -0.974526 0.131971 -0.782411 -0.595776 -0.131971 -0.974526 0.605820 -0.795602 0.990955 -0.134196 0.795602 0.605820 0.134196 0.990955 -0.605820 0.795602 -0.990955 0.134196 -0.795602 -0.605820 -0.134196 -0.990955 0.615053 -0.807727 1.006058 -0.136241 0.807727 0.615053 0.136241 1.006058 -0.615053 0.807727 -1.006058 0.136241 -0.807727 -0.615053 -0.136241 -1.006058 0.645569 -0.847802 1.055972 -0.143000 0.847802 0.645569 0.143000 1.055972 -0.645569 0.847802 -1.055972 0.143000 -0.847802 -0.645569 -0.143000 -1.055972
0.930000 0.538850 -0.722530 0.891931 -0.129881 0.722530 0.538850 0.129881 0.891931 -0.538850 0.722530 -0.891931 0.129881 -0.722530 -0.538850 -0.129881 -0.891931 0.588117 -0.788591 0.973480 -0.141756 0.788591 0.588117 0.141756 0.973480 -0.588117 0.788591 -0.973480 0.141756 -0.788591 -0.588117 -0.141756 -0.973480 0.597834 -0.801620 0.989563 -0.144098 0.801620 0.597834 0.144098 0.989563 -0.597834 0.801620 -0.989563 0.144098 -0.801620 -0.597834 -0.144098 -0.989563 0.606764 -0.813593 1.004344 -0.146251 0.813593 0.606764 0.146251 1.004344 -0.606764 0.813593 -1.004344 0.146251 -0.813593 -0.606764 -0.146251 -1.004344 0.636257 -0.853140 1.053163 -0.153360 0.853140 0.636257 0.153360 1.053163 -0.636257 0.853140 -1.053163 0.153360 -0.853140 -0.636257 -0.153360 -1.053163
0.940000 0.532695 -0.729384 0.892424 -0.139080 0.729384 0.532695 0.139080 0.892424 -0.532695 0.729384 -0.892424 0.139080 -0.729384 -0.532695 -0.139080 -0.892424 0.580390 -0.794690 0.972329 -0.151533 0.794690 0.580390 0.151533 0.972329 -0.580390 0.794690 -0.972329 0.151533 -0.794690 -0.580390 -0.151533 -0.972329 0.589788 -0.807558 0.988073 -0.153987 0.807558 0.589788 0.153987 0.988073 -0.589788 0.807558 -0.988073 0.153987 -0.807558 -0.589788 -0.153987 -0.988073 0.598422 -0.819380 1.002537 -0.156241 0.819380 0.598422 0.156241 1.002537 -0.598422 0.819380 -1.002537 0.156241 -0.819380 -0.598422 -0.156241 -1.002537 0.626920 -0.858400 1.050279 -0.163681 0.858400 0.626920 0.163681 1.050279 -0.626920 0.858400 -1.050279 0.163681 -0.858400 -0.626920 -0.163681 -1.050279
0.950000 0.526436 -0.736160 0.892790 -0.148297 0.736160 0.526436 0.148297 0.892790 -0.526436 0.736160 -0.892790 0.148297 -0.736160 -0.526436 -0.148297 -0.892790 0.572597 -0.800709 0.971074 -0.161300 0.800709 0.572597 0.161300 0.971074 -0.572597 0.800709 -0.971074 0.161300 -0.800709 -0.572597 -0.161300 -0.971074 0.581683 -0.813416 0.986484 -0.163860 0.813416 0.581683 0.163860 0.986484 -0.581683 0.813416 -0.986484 0.163860 -0.813416 -0.581683 -0.163860 -0.986484 0.590028 -0.825085 1.000637 -0.166210 0.825085 0.590028 0.166210 1.000637 -0.590028 0.825085 -1.000637 0.166210 -0.825085 -0.590028 -0.166210 -1.000637 0.617557 -0.863581 1.047322 -0.173965 0.863581 0.617557 0.173965 1.047322 -0.617557 0.863581 -1.047322 0.173965 -0.863581 -0.617557 -0.173965 -1.047322
0.960000 0.520077 -0.742856 0.893028 -0.157528 0.742856 0.520077 0.157528 0.893028 -0.520077 0.742856 -0.893028 0.157528 -0.742856 -0.520077 -0.157528 -0.893028 0.564737 -0.806646 0.969714 -0.171056 0.806646 0.564737 0.171056 0.969714 -0.564737 0.806646 -0.969714 0.171056 -0.806646 -0.564737 -0.171056 -0.969714 0.573520 -0.819192 0.984796 -0.173716 0.819192 0.573520 0.173716 0.984796 -0.573520 0.819192 -0.984796 0.173716 -0.819192 -0.573520 -0.173716 -0.984796 0.581584 -0.830710 0.998643 -0.176159 0.830710 0.581584 0.176159 0.998643 -0.581584 0.830710 -0.998643 0.176159 -0.830710 -0.581584 -0.176159 -0.998643 0.608169 -0.868682 1.044291 -0.184211 0.868682 0.608169 0.184211 1.044291 -0.608169 0.868682 -1.044291 0.184211 -0.868682 -0.608169 -0.184211 -1.044291
0.970000 0.513618 -0.749472 0.893139 -0.166774 0.749472 0.513618 0.166774 0.893139 -0.513618 0.749472 -0.893139 0.166774 -0.749472 -0.513618 -0.166774 -0.893139 0.556813 -0.812502 0.968251 -0.180799 0.812502 0.556813 0.180799 0.968251 -0.556813 0.812502 -0.968251 0.180799 -0.812502 -0.556813 -0.180799 -0.968251 0.565300 -0.824886 0.983009 -0.183555 0.824886 0.565300 0.183555 0.983009 -0.565300 0.824886 -0.983009 0.183555 -0.824886 -0.565300 -0.183555 -0.983009 0.573090 -0.836253 0.996556 -0.186085 0.836253 0.573090 0.186085 0.996556 -0.573090 0.836253 -0.996556 0.186085 -0.836253 -0.573090 -0.186085 -0.996556 0.598755 -0.873705 1.041186 -0.194418 0.873705 0.598755 0.194418 1.041186 -0.598755 0.873705 -1.041186 0.194418 -0.873705 -0.598755 -0.194418 -1.041186
0.980000 0.507061 -0.756007 0.893124 -0.176031 0.756007 0.507061 0.176031 0.893124 -0.507061 0.756007 -0.893124 0.176031 -0.756007 -0.507061 -0.176031 -0.893124 0.548824 -0.818274 0.966684 -0.190530 0.818274 0.548824 0.190530 0.966684 -0.548824 0.818274 -0.966684 0.190530 -0.818274 -0.548824 -0.190530 -0.966684 0.557023 -0.830497 0.981125 -0.193376 0.830497 0.557023 0.193376 0.981125 -0.557023 0.830497 -0.981125 0.193376 -0.830497 -0.557023 -0.193376 -0.981125 0.564546 -0.841714 0.994375 -0.195988 0.841714 0.564546 0.195988 0.994375 -0.564546 0.841714 -0.994375 0.195988 -0.841714 -0.564546 -0.195988 -0.994375 0.589317 -0.878647 1.038007 -0.204587 0.878647 0.589317 0.204587 1.038007 -0.589317 0.878647 -1.038007 0.204587 -0.878647 -0.589317 -0.204587 -1.038007
0.990000 0.500407 -0.762459 0.892981 -0.185298 0.762459 0.500407 0.185298 0.892981 -0.500407 0.762459 -0.892981 0.185298 -0.762459 -0.500407 -0.185298 -0.892981 0.540773 -0.823963 0.965014 -0.200246 0.823963 0.540773 0.200246 0.965014 -0.540773 0.823963 -0.965014 0.200246 -0.823963 -0.540773 -0.200246 -0.965014 0.548690 -0.836026 0.979142 -0.203177 0.836026 0.548690 0.203177 0.979142 -0.548690 0.836026 -0.979142 0.203177 -0.836026 -0.548690 -0.203177 -0.979142 0.555953 -0.847092 0.992102 -0.205867 0.847092 0.555953 0.205867 0.992102 -0.555953 0.847092 -0.992102 0.205867 -0.847092 -0.555953 -0.205867 -0.992102 0.579853 -0.883509 1.034753 -0.214717 0.883509 0.579853 0.214717 1.034753 -0.579853 0.883509 -1.034753 0.214717 -0.883509 -0.579853 -0.214717 -1.034753
1.000000 0.493659 -0.768828 0.892712 -0.194574 0.768828 0.493659 0.194574 0.892712 -0.493659 0.768828 -0.892712 0.194574 -0.768828 -0.493659 -0.194574 -0.892712 0.532660 -0.829568 0.963241 -0.209946 0.829568 0.532660 0.209946 0.963241 -0.532660 0.829568 -0.963241 0.209946 -0.829568 -0.532660 -0.209946 -0.963241 0.540302 -0.841471 0.977061 -0.212958 0.841471 0.540302 0.212958 0.977061 -0.540302 0.841471 -0.977061 0.212958 -0.841471 -0.540302 -0.212958 -0.977061 0.547311 -0.852387 0.989736 -0.215721 0.852387 0.547311 0.215721 0.989736 -0.547311 0.852387 -0.989736 0.215721 -0.852387 -0.547311 -0.215721 -0.989736 0.570365 -0.888291 1.031425 -0.224807 0.888291 0.570365 0.224807 1.031425 -0.570365 0.888291 -1.031425 0.224807 -0.888291 -0.570365 -0.224807 -1.031425
1.010000 0.486816 -0.775112 0.892318 -0.203856 0.775112 0.486816 0.203856 0.892318 -0.486816 0.775112 -0.892318 0.203856 -0.775112 -0.486816 -0.203856 -0.892318 0.524485 -0.835089 0.961364 -0.219630 0.835089 0.524485 0.219630 0.961364 -0.524485 0.835089 -0.961364 0.219630 -0.835089 -0.524485 -0.219630 -0.961364 0.531861 -0.846832 0.974883 -0.222718 0.846832 0.531861 0.222718 0.974883 -0.531861 0.846832 -0.974883 0.222718 -0.846832 -0.531861 -0.222718 -0.974883 0.538623 -0.857599 0.987278 -0.225550 0.857599 0.538623 0.225550 0.987278 -0.538623 0.857599 -0.987278 0.225550 -0.857599 -0.538623 -0.225550 -0.987278 0.560852 -0.892991 1.028022 -0.234858 0.892991 0.560852 0.234858 1.028022 -0.560852 0.892991 -1.028022 0.234858 -0.892991 -0.560852 -0.234858 -1.028022
1.020000 0.479882 -0.781311 0.891798 -0.213142 0.781311 0.479882 0.213142 0.891798 -0.479882 0.781311 -0.891798 0.213142 -0.781311 -0.479882 -0.213142 -0.891798 0.516251 -0.840524 0.959385 -0.229296 0.840524 0.516251 0.229296 0.959385 -0.516251 0.840524 -0.959385 0.229296 -0.840524 -0.516251 -0.229296 -0.959385 0.523366 -0.852108 0.972607 -0.232456 0.852108 0.523366 0.232456 0.972607 -0.523366 0.852108 -0.972607 0.232456 -0.852108 -0.523366 -0.232456 -0.972607 0.529888 -0.862726 0.984726 -0.235352 0.862726 0.529888 0.235352 0.984726 -0.529888 0.862726 -0.984726 0.235352 -0.862726 -0.529888 -0.235352 -0.984726 0.551314 -0.897611 1.024544 -0.244869 0.897611 0.551314 0.244869 1.024544 -0.551314 0.897611 -1.024544 0.244869 -0.897611 -0.551314 -0.244869 -1.024544
1.030000 0.472858 -0.787424 0.891153 -0.222432 0.787424 0.472858 0.222432 0.891153 -0.472858 0.787424 -0.891153 0.222432 -0.787424 -0.472858 -0.222432 -0.891153 0.507958 -0.845874 0.957304 -0.238943 0.845874 0.507958 0.238943 0.957304 -0.507958 0.845874 -0.957304 0.238943 -0.845874 -0.507958 -0.238943 -0.957304 0.514819 -0.857299 0.970234 -0.242170 0.857299 0.514819 0.242170 0.970234 -0.514819 0.857299 -0.970234 0.242170 -0.857299 -0.514819 -0.242170 -0.970234 0.521106 -0.867769 0.982083 -0.245128 0.867769 0.521106 0.245128 0.982083 -0.521106 0.867769 -0.982083 0.245128 -0.867769 -0.521106 -0.245128 -0.982083 0.541752 -0.902149 1.020992 -0.254839 0.902149 0.541752 0.254839 1.020992 -0.541752 0.902149 -1.020992 0.254839 -0.902149 -0.541752 -0.254839 -1.020992
1.040000 0.465744 -0.793449 0.890384 -0.231722 0.793449 0.465744 0.231722 0.890384 -0.465744 0.793449 -0.890384 0.231722 -0.793449 -0.465744 -0.231722 -0.890384 0.499607 -0.851137 0.955120 -0.248570 0.851137 0.499607 0.248570 0.955120 -0.499607 0.851137 -0.955120 0.248570 -0.851137 -0.499607 -0.248570 -0.955120 0.506220 -0.862404 0.967764 -0.251860 0.862404 0.506220 0.251860 0.967764 -0.506220 0.862404 -0.967764 0.251860 -0.862404 -0.506220 -0.251860 -0.967764 0.512279 -0.872727 0.979347 -0.254875 0.872727 0.512279 0.254875 0.979347 -0.512279 0.872727 -0.979347 0.254875 -0.872727 -0.512279 -0.254875 -0.979347 0.532165 -0.906605 1.017364 -0.264769 0.906605 0.532165 0.264769 1.017364 -0.532165 0.906605 -1.017364 0.264769 -0.906605 -0.532165 -0.264769 -1.017364
