# Joukowski airfoil case 5
# a = 1, xi0 = -0.2, eta0 = 0, r = 1.2
# x   y   x/a   y/a
-0.454308 0.404176 -0.454308 0.404176
-0.471161 0.406135 -0.471161 0.406135
-0.487970 0.408047 -0.487970 0.408047
-0.504731 0.409912 -0.504731 0.409912
-0.521446 0.411729 -0.521446 0.411729
-0.538112 0.413498 -0.538112 0.413498
-0.554729 0.415217 -0.554729 0.415217
-0.571296 0.416887 -0.571296 0.416887
-0.587812 0.418508 -0.587812 0.418508
-0.604276 0.420078 -0.604276 0.420078
-0.620688 0.421598 -0.620688 0.421598
-0.637046 0.423066 -0.637046 0.423066
-0.653349 0.424483 -0.653349 0.424483
-0.669597 0.425849 -0.669597 0.425849
-0.685789 0.427162 -0.685789 0.427162
-0.701924 0.428423 -0.701924 0.428423
-0.718002 0.429630 -0.718002 0.429630
-0.734020 0.430785 -0.734020 0.430785
-0.749980 0.431886 -0.749980 0.431886
-0.765878 0.432933 -0.765878 0.432933
-0.781716 0.433927 -0.781716 0.433927
-0.797492 0.434865 -0.797492 0.434865
-0.813205 0.435749 -0.813205 0.435749
-0.828855 0.436578 -0.828855 0.436578
-0.844441 0.437352 -0.844441 0.437352
-0.859961 0.438070 -0.859961 0.438070
-0.875415 0.438733 -0.875415 0.438733
-0.890803 0.439340 -0.890803 0.439340
-0.906124 0.439890 -0.906124 0.439890
-0.921377 0.440385 -0.921377 0.440385
-0.936560 0.440822 -0.936560 0.440822
-0.951674 0.441203 -0.951674 0.441203
-0.966718 0.441528 -0.966718 0.441528
-0.981690 0.441795 -0.981690 0.441795
-0.996591 0.442005 -0.996591 0.442005
-1.011419 0.442158 -1.011419 0.442158
-1.026174 0.442253 -1.026174 0.442253
-1.040854 0.442291 -1.040854 0.442291
-1.055460 0.442271 -1.055460 0.442271
-1.069991 0.442194 -1.069991 0.442194
-1.084445 0.442059 -1.084445 0.442059
-1.098823 0.441865 -1.098823 0.441865
-1.113123 0.441615 -1.113123 0.441615
-1.127345 0.441306 -1.127345 0.441306
-1.141488 0.440939 -1.141488 0.440939
-1.155552 0.440514 -1.155552 0.440514
-1.169535 0.440031 -1.169535 0.440031
-1.183437 0.439490 -1.183437 0.439490
-1.197258 0.438891 -1.197258 0.438891
-1.210997 0.438234 -1.210997 0.438234
-1.224653 0.437519 -1.224653 0.437519
-1.238225 0.436746 -1.238225 0.436746
-1.251713 0.435915 -1.251713 0.435915
-1.265116 0.435027 -1.265116 0.435027
-1.278434 0.434080 -1.278434 0.434080
-1.291666 0.433076 -1.291666 0.433076
-1.304811 0.432015 -1.304811 0.432015
-1.317869 0.430895 -1.317869 0.430895
-1.330839 0.429719 -1.330839 0.429719
-1.343721 0.428485 -1.343721 0.428485
-1.356513 0.427194 -1.356513 0.427194
-1.369216 0.425846 -1.369216 0.425846
-1.381828 0.424441 -1.381828 0.424441
-1.394350 0.422980 -1.394350 0.422980
-1.406780 0.421461 -1.406780 0.421461
-1.419118 0.419887 -1.419118 0.419887
-1.431363 0.418256 -1.431363 0.418256
-1.443515 0.416569 -1.443515 0.416569
-1.455573 0.414827 -1.455573 0.414827
-1.467538 0.413029 -1.467538 0.413029
-1.479407 0.411175 -1.479407 0.411175
-1.491180 0.409266 -1.491180 0.409266
-1.502858 0.407303 -1.502858 0.407303
-1.514440 0.405284 -1.514440 0.405284
-1.525924 0.403211 -1.525924 0.403211
-1.537311 0.401085 -1.537311 0.401085
-1.548599 0.398904 -1.548599 0.398904
-1.559789 0.396669 -1.559789 0.396669
-1.570880 0.394381 -1.570880 0.394381
-1.581871 0.392041 -1.581871 0.392041
-1.592762 0.389647 -1.592762 0.389647
-1.603552 0.387201 -1.603552 0.387201
-1.614241 0.384703 -1.614241 0.384703
-1.624829 0.382153 -1.624829 0.382153
-1.635314 0.379552 -1.635314 0.379552
-1.645697 0.376899 -1.645697 0.376899
-1.655977 0.374196 -1.655977 0.374196
-1.666153 0.371442 -1.666153 0.371442
-1.676225 0.368639 -1.676225 0.368639
-1.686192 0.365785 -1.686192 0.365785
-1.696055 0.362883 -1.696055 0.362883
-1.705812 0.359931 -1.705812 0.359931
-1.715463 0.356931 -1.715463 0.356931
-1.725008 0.353883 -1.725008 0.353883
-1.734446 0.350787 -1.734446 0.350787
-1.743777 0.347644 -1.743777 0.347644
-1.753000 0.344454 -1.753000 0.344454
-1.762115 0.341218 -1.762115 0.341218
-1.771122 0.337935 -1.771122 0.337935
-1.780020 0.334607 -1.780020 0.334607
-1.788809 0.331234 -1.788809 0.331234
-1.797488 0.327816 -1.797488 0.327816
-1.806057 0.324354 -1.806057 0.324354
-1.814515 0.320849 -1.814515 0.320849
-1.822863 0.317300 -1.822863 0.317300
-1.831099 0.313708 -1.831099 0.313708
-1.839223 0.310074 -1.839223 0.310074
-1.847236 0.306398 -1.847236 0.306398
-1.855136 0.302681 -1.855136 0.302681
-1.862924 0.298923 -1.862924 0.298923
-1.870598 0.295124 -1.870598 0.295124
-1.878159 0.291286 -1.878159 0.291286
-1.885606 0.287409 -1.885606 0.287409
-1.892939 0.283493 -1.892939 0.283493
-1.900158 0.279539 -1.900158 0.279539
-1.907261 0.275547 -1.907261 0.275547
-1.914250 0.271517 -1.914250 0.271517
-1.921123 0.267452 -1.921123 0.267452
-1.927880 0.263350 -1.927880 0.263350
-1.934522 0.259213 -1.934522 0.259213
-1.941046 0.255040 -1.941046 0.255040
-1.947455 0.250834 -1.947455 0.250834
-1.953746 0.246593 -1.953746 0.246593
-1.959920 0.242320 -1.959920 0.242320
-1.965976 0.238013 -1.965976 0.238013
-1.971914 0.233675 -1.971914 0.233675
-1.977735 0.229305 -1.977735 0.229305
-1.983437 0.224905 -1.983437 0.224905
-1.989020 0.220473 -1.989020 0.220473
-1.994484 0.216013 -1.994484 0.216013
-1.999830 0.211523 -1.999830 0.211523
-2.005055 0.207005 -2.005055 0.207005
-2.010162 0.202458 -2.010162 0.202458
-2.015148 0.197885 -2.015148 0.197885
-2.020014 0.193285 -2.020014 0.193285
-2.024760 0.188659 -2.024760 0.188659
-2.029385 0.184007 -2.029385 0.184007
-2.033890 0.179331 -2.033890 0.179331
-2.038274 0.174631 -2.038274 0.174631
-2.042536 0.169907 -2.042536 0.169907
-2.046677 0.165160 -2.046677 0.165160
-2.050697 0.160391 -2.050697 0.160391
-2.054594 0.155600 -2.054594 0.155600
-2.058370 0.150789 -2.058370 0.150789
-2.062024 0.145957 -2.062024 0.145957
-2.065555 0.141105 -2.065555 0.141105
-2.068964 0.136235 -2.068964 0.136235
-2.072251 0.131346 -2.072251 0.131346
-2.075414 0.126440 -2.075414 0.126440
-2.078455 0.121516 -2.078455 0.121516
-2.081373 0.116576 -2.081373 0.116576
-2.084167 0.111621 -2.084167 0.111621
-2.086839 0.106650 -2.086839 0.106650
-2.089386 0.101666 -2.089386 0.101666
-2.091811 0.096667 -2.091811 0.096667
-2.094111 0.091656 -2.094111 0.091656
-2.096288 0.086632 -2.096288 0.086632
-2.098341 0.081596 -2.098341 0.081596
-2.100270 0.076550 -2.100270 0.076550
-2.102075 0.071493 -2.102075 0.071493
-2.103756 0.066426 -2.103756 0.066426
-2.105313 0.061351 -2.105313 0.061351
-2.106746 0.056268 -2.106746 0.056268
-2.108054 0.051176 -2.108054 0.051176
-2.109237 0.046078 -2.109237 0.046078
-2.110297 0.040974 -2.110297 0.040974
-2.111231 0.035865 -2.111231 0.035865
-2.112042 0.030750 -2.112042 0.030750
-2.112727 0.025631 -2.112727 0.025631
-2.113288 0.020509 -2.113288 0.020509
-2.113725 0.015384 -2.113725 0.015384
-2.114036 0.010257 -2.114036 0.010257
-2.114223 0.005129 -2.114223 0.005129
-2.114286 0.000000 -2.114286 0.000000
-2.114223 -0.005129 -2.114223 -0.005129
-2.114036 -0.010257 -2.114036 -0.010257
-2.113725 -0.015384 -2.113725 -0.015384
-2.113288 -0.020509 -2.113288 -0.020509
-2.112727 -0.025631 -2.112727 -0.025631
-2.112042 -0.030750 -2.112042 -0.030750
-2.111231 -0.035865 -2.111231 -0.035865
-2.110297 -0.040974 -2.110297 -0.040974
-2.109237 -0.046078 -2.109237 -0.046078
-2.108054 -0.051176 -2.108054 -0.051176
-2.106746 -0.056268 -2.106746 -0.056268
-2.105313 -0.061351 -2.105313 -0.061351
-2.103756 -0.066426 -2.103756 -0.066426
-2.102075 -0.071493 -2.102075 -0.071493
-2.100270 -0.076550 -2.100270 -0.076550
-2.098341 -0.081596 -2.098341 -0.081596
-2.096288 -0.086632 -2.096288 -0.086632
-2.094111 -0.091656 -2.094111 -0.091656
-2.091811 -0.096667 -2.091811 -0.096667
-2.089386 -0.101666 -2.089386 -0.101666
-2.086839 -0.106650 -2.086839 -0.106650
-2.084167 -0.111621 -2.084167 -0.111621
-2.081373 -0.116576 -2.081373 -0.116576
-2.078455 -0.121516 -2.078455 -0.121516
-2.075414 -0.126440 -2.075414 -0.126440
-2.072251 -0.131346 -2.072251 -0.131346
-2.068964 -0.136235 -2.068964 -0.136235
-2.065555 -0.141105 -2.065555 -0.141105
-2.062024 -0.145957 -2.062024 -0.145957
-2.058370 -0.150789 -2.058370 -0.150789
-2.054594 -0.155600 -2.054594 -0.155600
-2.050697 -0.160391 -2.050697 -0.160391
-2.046677 -0.165160 -2.046677 -0.165160
-2.042536 -0.169907 -2.042536 -0.169907
-2.038274 -0.174631 -2.038274 -0.174631
-2.033890 -0.179331 -2.033890 -0.179331
-2.029385 -0.184007 -2.029385 -0.184007
-2.024760 -0.188659 -2.024760 -0.188659
-2.020014 -0.193285 -2.020014 -0.193285
-2.015148 -0.197885 -2.015148 -0.197885
-2.010162 -0.202458 -2.010162 -0.202458
-2.005055 -0.207005 -2.005055 -0.207005
-1.999830 -0.211523 -1.999830 -0.211523
-1.994484 -0.216013 -1.994484 -0.216013
-1.989020 -0.220473 -1.989020 -0.220473
-1.983437 -0.224905 -1.983437 -0.224905
-1.977735 -0.229305 -1.977735 -0.229305
-1.971914 -0.233675 -1.971914 -0.233675
-1.965976 -0.238013 -1.965976 -0.238013
-1.959920 -0.242320 -1.959920 -0.242320
-1.953746 -0.246593 -1.953746 -0.246593
-1.947455 -0.250834 -1.947455 -0.250834
-1.941046 -0.255040 -1.941046 -0.255040
-1.934522 -0.259213 -1.934522 -0.259213
-1.927880 -0.263350 -1.927880 -0.263350
-1.921123 -0.267452 -1.921123 -0.267452
-1.914250 -0.271517 -1.914250 -0.271517
-1.907261 -0.275547 -1.907261 -0.275547
-1.900158 -0.279539 -1.900158 -0.279539
-1.892939 -0.283493 -1.892939 -0.283493
-1.885606 -0.287409 -1.885606 -0.287409
-1.878159 -0.291286 -1.878159 -0.291286
-1.870598 -0.295124 -1.870598 -0.295124
-1.862924 -0.298923 -1.862924 -0.298923
-1.855136 -0.302681 -1.855136 -0.302681
-1.847236 -0.306398 -1.847236 -0.306398
-1.839223 -0.310074 -1.839223 -0.310074
-1.831099 -0.313708 -1.831099 -0.313708
-1.822863 -0.317300 -1.822863 -0.317300
-1.814515 -0.320849 -1.814515 -0.320849
-1.806057 -0.324354 -1.806057 -0.324354
-1.797488 -0.327816 -1.797488 -0.327816
-1.788809 -0.331234 -1.788809 -0.331234
-1.780020 -0.334607 -1.780020 -0.334607
-1.771122 -0.337935 -1.771122 -0.337935
-1.762115 -0.341218 -1.762115 -0.341218
-1.753000 -0.344454 -1.753000 -0.344454
-1.743777 -0.347644 -1.743777 -0.347644
-1.734446 -0.350787 -1.734446 -0.350787
-1.725008 -0.353883 -1.725008 -0.353883
-1.715463 -0.356931 -1.715463 -0.356931
-1.705812 -0.359931 -1.705812 -0.359931
-1.696055 -0.362883 -1.696055 -0.362883
-1.686192 -0.365785 -1.686192 -0.365785
-1.676225 -0.368639 -1.676225 -0.368639
-1.666153 -0.371442 -1.666153 -0.371442
-1.655977 -0.374196 -1.655977 -0.374196
-1.645697 -0.376899 -1.645697 -0.376899
-1.635314 -0.379552 -1.635314 -0.379552
-1.624829 -0.382153 -1.624829 -0.382153
-1.614241 -0.384703 -1.614241 -0.384703
-1.603552 -0.387201 -1.603552 -0.387201
-1.592762 -0.389647 -1.592762 -0.389647
-1.581871 -0.392041 -1.581871 -0.392041
-1.570880 -0.394381 -1.570880 -0.394381
-1.559789 -0.396669 -1.559789 -0.396669
-1.548599 -0.398904 -1.548599 -0.398904
-1.537311 -0.401085 -1.537311 -0.401085
-1.525924 -0.403211 -1.525924 -0.403211
-1.514440 -0.405284 -1.514440 -0.405284
-1.502858 -0.407303 -1.502858 -0.407303
-1.491180 -0.409266 -1.491180 -0.409266
-1.479407 -0.411175 -1.479407 -0.411175
-1.467538 -0.413029 -1.467538 -0.413029
-1.455573 -0.414827 -1.455573 -0.414827
-1.443515 -0.416569 -1.443515 -0.416569
-1.431363 -0.418256 -1.431363 -0.418256
-1.419118 -0.419887 -1.419118 -0.419887
-1.406780 -0.421461 -1.406780 -0.421461
-1.394350 -0.422980 -1.394350 -0.422980
-1.381828 -0.424441 -1.381828 -0.424441
-1.369216 -0.425846 -1.369216 -0.425846
-1.356513 -0.427194 -1.356513 -0.427194
-1.343721 -0.428485 -1.343721 -0.428485
-1.330839 -0.429719 -1.330839 -0.429719
-1.317869 -0.430895 -1.317869 -0.430895
-1.304811 -0.432015 -1.304811 -0.432015
-1.291666 -0.433076 -1.291666 -0.433076
-1.278434 -0.434080 -1.278434 -0.434080
-1.265116 -0.435027 -1.265116 -0.435027
-1.251713 -0.435915 -1.251713 -0.435915
-1.238225 -0.436746 -1.238225 -0.436746
-1.224653 -0.437519 -1.224653 -0.437519
-1.210997 -0.438234 -1.210997 -0.438234
-1.197258 -0.438891 -1.197258 -0.438891
-1.183437 -0.439490 -1.183437 -0.439490
-1.169535 -0.440031 -1.169535 -0.440031
-1.155552 -0.440514 -1.155552 -0.440514
-1.141488 -0.440939 -1.141488 -0.440939
-1.127345 -0.441306 -1.127345 -0.441306
-1.113123 -0.441615 -1.113123 -0.441615
-1.098823 -0.441865 -1.098823 -0.441865
-1.084445 -0.442059 -1.084445 -0.442059
-1.069991 -0.442194 -1.069991 -0.442194
-1.055460 -0.442271 -1.055460 -0.442271
-1.040854 -0.442291 -1.040854 -0.442291
-1.026174 -0.442253 -1.026174 -0.442253
-1.011419 -0.442158 -1.011419 -0.442158
-0.996591 -0.442005 -0.996591 -0.442005
-0.981690 -0.441795 -0.981690 -0.441795
-0.966718 -0.441528 -0.966718 -0.441528
-0.951674 -0.441203 -0.951674 -0.441203
-0.936560 -0.440822 -0.936560 -0.440822
-0.921377 -0.440385 -0.921377 -0.440385
-0.906124 -0.439890 -0.906124 -0.439890
-0.890803 -0.439340 -0.890803 -0.439340
-0.875415 -0.438733 -0.875415 -0.438733
-0.859961 -0.438070 -0.859961 -0.438070
-0.844441 -0.437352 -0.844441 -0.437352
-0.828855 -0.436578 -0.828855 -0.436578
-0.813205 -0.435749 -0.813205 -0.435749
-0.797492 -0.434865 -0.797492 -0.434865
-0.781716 -0.433927 -0.781716 -0.433927
-0.765878 -0.432933 -0.765878 -0.432933
-0.749980 -0.431886 -0.749980 -0.431886
-0.734020 -0.430785 -0.734020 -0.430785
-0.718002 -0.429630 -0.718002 -0.429630
-0.701924 -0.428423 -0.701924 -0.428423
-0.685789 -0.427162 -0.685789 -0.427162
-0.669597 -0.425849 -0.669597 -0.425849
-0.653349 -0.424483 -0.653349 -0.424483
-0.637046 -0.423066 -0.637046 -0.423066
-0.620688 -0.421598 -0.620688 -0.421598
-0.604276 -0.420078 -0.604276 -0.420078
-0.587812 -0.418508 -0.587812 -0.418508
-0.571296 -0.416887 -0.571296 -0.416887
-0.554729 -0.415217 -0.554729 -0.415217
-0.538112 -0.413498 -0.538112 -0.413498
-0.521446 -0.411729 -0.521446 -0.411729
-0.504731 -0.409912 -0.504731 -0.409912
-0.487970 -0.408047 -0.487970 -0.408047
-0.471161 -0.406135 -0.471161 -0.406135
-0.454308 -0.404176 -0.454308 -0.404176
-0.437409 -0.402170 -0.437409 -0.402170
-0.420467 -0.400118 -0.420467 -0.400118
-0.403482 -0.398021 -0.403482 -0.398021
-0.386456 -0.395879 -0.386456 -0.395879
-0.369388 -0.393693 -0.369388 -0.393693
-0.352281 -0.391463 -0.352281 -0.391463
-0.335135 -0.389189 -0.335135 -0.389189
-0.317951 -0.386873 -0.317951 -0.386873
-0.300730 -0.384515 -0.300730 -0.384515
-0.283474 -0.382116 -0.283474 -0.382116
-0.266182 -0.379675 -0.266182 -0.379675
-0.248856 -0.377195 -0.248856 -0.377195
-0.231498 -0.374675 -0.231498 -0.374675
-0.214108 -0.372116 -0.214108 -0.372116
-0.196687 -0.369519 -0.196687 -0.369519
-0.179236 -0.366884 -0.179236 -0.366884
-0.161757 -0.364212 -0.161757 -0.364212
-0.144250 -0.361504 -0.144250 -0.361504
-0.126716 -0.358761 -0.126716 -0.358761
-0.109157 -0.355983 -0.109157 -0.355983
-0.091574 -0.353171 -0.091574 -0.353171
-0.073967 -0.350325 -0.073967 -0.350325
-0.056338 -0.347447 -0.056338 -0.347447
-0.038688 -0.344537 -0.038688 -0.344537
-0.021018 -0.341596 -0.021018 -0.341596
-0.003330 -0.338624 -0.003330 -0.338624
0.014376 -0.335623 0.014376 -0.335623
0.032099 -0.332593 0.032099 -0.332593
0.049837 -0.329535 0.049837 -0.329535
0.067589 -0.326450 0.067589 -0.326450
0.085354 -0.323339 0.085354 -0.323339
0.103131 -0.320202 0.103131 -0.320202
0.120918 -0.317040 0.120918 -0.317040
0.138715 -0.313854 0.138715 -0.313854
0.156519 -0.310646 0.156519 -0.310646
0.174331 -0.307415 0.174331 -0.307415
0.192148 -0.304162 0.192148 -0.304162
0.209969 -0.300890 0.209969 -0.300890
0.227793 -0.297597 0.227793 -0.297597
0.245620 -0.294286 0.245620 -0.294286
0.263446 -0.290957 0.263446 -0.290957
0.281272 -0.287611 0.281272 -0.287611
0.299096 -0.284249 0.299096 -0.284249
0.316916 -0.280872 0.316916 -0.280872
0.334731 -0.277480 0.334731 -0.277480
0.352540 -0.274075 0.352540 -0.274075
0.370342 -0.270658 0.370342 -0.270658
0.388134 -0.267229 0.388134 -0.267229
0.405917 -0.263790 0.405917 -0.263790
0.423687 -0.260341 0.423687 -0.260341
0.441445 -0.256883 0.441445 -0.256883
0.459188 -0.253417 0.459188 -0.253417
0.476914 -0.249945 0.476914 -0.249945
0.494624 -0.246466 0.494624 -0.246466
0.512315 -0.242983 0.512315 -0.242983
0.529985 -0.239496 0.529985 -0.239496
0.547633 -0.236005 0.547633 -0.236005
0.565258 -0.232513 0.565258 -0.232513
0.582859 -0.229019 0.582859 -0.229019
0.600432 -0.225525 0.600432 -0.225525
0.617978 -0.222032 0.617978 -0.222032
0.635495 -0.218540 0.635495 -0.218540
0.652980 -0.215051 0.652980 -0.215051
0.670433 -0.211566 0.670433 -0.211566
0.687852 -0.208085 0.687852 -0.208085
0.705235 -0.204610 0.705235 -0.204610
0.722581 -0.201141 0.722581 -0.201141
0.739887 -0.197680 0.739887 -0.197680
0.757153 -0.194227 0.757153 -0.194227
0.774377 -0.190783 0.774377 -0.190783
0.791557 -0.187350 0.791557 -0.187350
0.808691 -0.183927 0.808691 -0.183927
0.825778 -0.180517 0.825778 -0.180517
0.842816 -0.177120 0.842816 -0.177120
0.859804 -0.173736 0.859804 -0.173736
0.876739 -0.170368 0.876739 -0.170368
0.893620 -0.167015 0.893620 -0.167015
0.910445 -0.163679 0.910445 -0.163679
0.927212 -0.160360 0.927212 -0.160360
0.943920 -0.157060 0.943920 -0.157060
0.960567 -0.153779 0.960567 -0.153779
0.977151 -0.150518 0.977151 -0.150518
0.993671 -0.147279 0.993671 -0.147279
1.010124 -0.144061 1.010124 -0.144061
1.026508 -0.140866 1.026508 -0.140866
1.042822 -0.137694 1.042822 -0.137694
1.059065 -0.134547 1.059065 -0.134547
1.075233 -0.131425 1.075233 -0.131425
1.091326 -0.128329 1.091326 -0.128329
1.107342 -0.125260 1.107342 -0.125260
1.123278 -0.122219 1.123278 -0.122219
1.139132 -0.119205 1.139132 -0.119205
1.154903 -0.116221 1.154903 -0.116221
