# Joukowski airfoil case 7
# a = 1, xi0 = -0.1, eta0 = 0.1, r = 1.10454
# x   y   x/a   y/a
-0.476755 -0.047220 -0.476755 -0.047220
-0.458545 -0.045325 -0.458545 -0.045325
-0.440276 -0.043427 -0.440276 -0.043427
-0.421950 -0.041526 -0.421950 -0.041526
-0.403568 -0.039624 -0.403568 -0.039624
-0.385132 -0.037722 -0.385132 -0.037722
-0.366643 -0.035819 -0.366643 -0.035819
-0.348103 -0.033917 -0.348103 -0.033917
-0.329513 -0.032016 -0.329513 -0.032016
-0.310875 -0.030118 -0.310875 -0.030118
-0.292191 -0.028223 -0.292191 -0.028223
-0.273461 -0.026332 -0.273461 -0.026332
-0.254689 -0.024445 -0.254689 -0.024445
-0.235874 -0.022564 -0.235874 -0.022564
-0.217019 -0.020688 -0.217019 -0.020688
-0.198126 -0.018820 -0.198126 -0.018820
-0.179197 -0.016959 -0.179197 -0.016959
-0.160232 -0.015107 -0.160232 -0.015107
-0.141234 -0.013264 -0.141234 -0.013264
-0.122205 -0.011431 -0.122205 -0.011431
-0.103145 -0.009608 -0.103145 -0.009608
-0.084058 -0.007797 -0.084058 -0.007797
-0.064945 -0.005998 -0.064945 -0.005998
-0.045806 -0.004211 -0.045806 -0.004211
-0.026646 -0.002438 -0.026646 -0.002438
-0.007464 -0.000680 -0.007464 -0.000680
0.011736 0.001064 0.011736 0.001064
0.030954 0.002792 0.030954 0.002792
0.050187 0.004503 0.050187 0.004503
0.069433 0.006198 0.069433 0.006198
0.088691 0.007875 0.088691 0.007875
0.107959 0.009533 0.107959 0.009533
0.127234 0.011173 0.127234 0.011173
0.146515 0.012793 0.146515 0.012793
0.165799 0.014392 0.165799 0.014392
0.185086 0.015971 0.185086 0.015971
0.204372 0.017528 0.204372 0.017528
0.223656 0.019062 0.223656 0.019062
0.242936 0.020575 0.242936 0.020575
0.262210 0.022063 0.262210 0.022063
0.281475 0.023528 0.281475 0.023528
0.300730 0.024969 0.300730 0.024969
0.319973 0.026384 0.319973 0.026384
0.339202 0.027774 0.339202 0.027774
0.358414 0.029138 0.358414 0.029138
0.377608 0.030475 0.377608 0.030475
0.396782 0.031785 0.396782 0.031785
0.415932 0.033068 0.415932 0.033068
0.435058 0.034322 0.435058 0.034322
0.454158 0.035549 0.454158 0.035549
0.473228 0.036746 0.473228 0.036746
0.492267 0.037914 0.492267 0.037914
0.511273 0.039052 0.511273 0.039052
0.530244 0.040161 0.530244 0.040161
0.549177 0.041239 0.549177 0.041239
0.568070 0.042286 0.568070 0.042286
0.586922 0.043302 0.586922 0.043302
0.605730 0.044287 0.605730 0.044287
0.624492 0.045240 0.624492 0.045240
0.643206 0.046160 0.643206 0.046160
0.661869 0.047049 0.661869 0.047049
0.680480 0.047905 0.680480 0.047905
0.699037 0.048729 0.699037 0.048729
0.717536 0.049519 0.717536 0.049519
0.735976 0.050277 0.735976 0.050277
0.754356 0.051001 0.754356 0.051001
0.772671 0.051691 0.772671 0.051691
0.790922 0.052349 0.790922 0.052349
0.809105 0.052972 0.809105 0.052972
0.827218 0.053562 0.827218 0.053562
0.845259 0.054117 0.845259 0.054117
0.863225 0.054639 0.863225 0.054639
0.881116 0.055127 0.881116 0.055127
0.898928 0.055581 0.898928 0.055581
0.916660 0.056002 0.916660 0.056002
0.934309 0.056388 0.934309 0.056388
0.951874 0.056740 0.951874 0.056740
0.969351 0.057059 0.969351 0.057059
0.986740 0.057344 0.986740 0.057344
1.004037 0.057595 1.004037 0.057595
1.021241 0.057813 1.021241 0.057813
1.038350 0.057998 1.038350 0.057998
1.055362 0.058149 1.055362 0.058149
1.072274 0.058268 1.072274 0.058268
1.089085 0.058353 1.089085 0.058353
1.105793 0.058407 1.105793 0.058407
1.122395 0.058428 1.122395 0.058428
1.138889 0.058417 1.138889 0.058417
1.155274 0.058374 1.155274 0.058374
1.171548 0.058300 1.171548 0.058300
1.187708 0.058194 1.187708 0.058194
1.203753 0.058059 1.203753 0.058059
1.219680 0.057892 1.219680 0.057892
1.235488 0.057696 1.235488 0.057696
1.251175 0.057470 1.251175 0.057470
1.266739 0.057215 1.266739 0.057215
1.282178 0.056931 1.282178 0.056931
1.297491 0.056619 1.297491 0.056619
1.312675 0.056279 1.312675 0.056279
1.327728 0.055911 1.327728 0.055911
1.342649 0.055517 1.342649 0.055517
1.357437 0.055097 1.357437 0.055097
1.372088 0.054650 1.372088 0.054650
