# circle in zeta-plane case 1
# xi0 = 0, eta0 = 0.1, r = 1.00499
# xi   eta   xi/a   eta/a
0.052597 1.103610 0.052597 1.103610
0.043837 1.104031 0.043837 1.104031
0.035074 1.104375 0.035074 1.104375
0.026308 1.104643 0.026308 1.104643
0.017539 1.104834 0.017539 1.104834
0.008770 1.104949 0.008770 1.104949
0.000000 1.104988 0.000000 1.104988
-0.008770 1.104949 -0.008770 1.104949
-0.017539 1.104834 -0.017539 1.104834
-0.026308 1.104643 -0.026308 1.104643
-0.035074 1.104375 -0.035074 1.104375
-0.043837 1.104031 -0.043837 1.104031
-0.052597 1.103610 -0.052597 1.103610
-0.061353 1.103113 -0.061353 1.103113
-0.070104 1.102539 -0.070104 1.102539
-0.078850 1.101890 -0.078850 1.101890
-0.087590 1.101163 -0.087590 1.101163
-0.096324 1.100361 -0.096324 1.100361
-0.105050 1.099482 -0.105050 1.099482
-0.113768 1.098527 -0.113768 1.098527
-0.122477 1.097497 -0.122477 1.097497
-0.131177 1.096390 -0.131177 1.096390
-0.139867 1.095207 -0.139867 1.095207
-0.148547 1.093949 -0.148547 1.093949
-0.157215 1.092614 -0.157215 1.092614
-0.165871 1.091205 -0.165871 1.091205
-0.174514 1.089720 -0.174514 1.089720
-0.183144 1.088159 -0.183144 1.088159
-0.191761 1.086523 -0.191761 1.086523
-0.200362 1.084812 -0.200362 1.084812
-0.208949 1.083026 -0.208949 1.083026
-0.217519 1.081165 -0.217519 1.081165
-0.226073 1.079230 -0.226073 1.079230
-0.234610 1.077220 -0.234610 1.077220
-0.243128 1.075135 -0.243128 1.075135
-0.251629 1.072976 -0.251629 1.072976
-0.260110 1.070743 -0.260110 1.070743
-0.268571 1.068437 -0.268571 1.068437
-0.277012 1.066056 -0.277012 1.066056
-0.285432 1.063602 -0.285432 1.063602
-0.293830 1.061074 -0.293830 1.061074
-0.302206 1.058474 -0.302206 1.058474
-0.310558 1.055800 -0.310558 1.055800
-0.318887 1.053053 -0.318887 1.053053
-0.327192 1.050234 -0.327192 1.050234
-0.335472 1.047343 -0.335472 1.047343
-0.343726 1.044379 -0.343726 1.044379
-0.351954 1.041344 -0.351954 1.041344
-0.360155 1.038237 -0.360155 1.038237
-0.368329 1.035058 -0.368329 1.035058
-0.376475 1.031808 -0.376475 1.031808
-0.384592 1.028487 -0.384592 1.028487
-0.392680 1.025096 -0.392680 1.025096
-0.400738 1.021634 -0.400738 1.021634
-0.408765 1.018102 -0.408765 1.018102
-0.416762 1.014500 -0.416762 1.014500
-0.424726 1.010828 -0.424726 1.010828
-0.432658 1.007087 -0.432658 1.007087
-0.440558 1.003277 -0.440558 1.003277
-0.448423 0.999398 -0.448423 0.999398
-0.456255 0.995450 -0.456255 0.995450
-0.464052 0.991435 -0.464052 0.991435
-0.471813 0.987351 -0.471813 0.987351
-0.479539 0.983200 -0.479539 0.983200
-0.487228 0.978982 -0.487228 0.978982
-0.494880 0.974697 -0.494880 0.974697
-0.502494 0.970345 -0.502494 0.970345
-0.510070 0.965927 -0.510070 0.965927
-0.517607 0.961442 -0.517607 0.961442
-0.525105 0.956893 -0.525105 0.956893
-0.532562 0.952278 -0.532562 0.952278
-0.539979 0.947598 -0.539979 0.947598
-0.547355 0.942853 -0.547355 0.942853
-0.554690 0.938045 -0.554690 0.938045
-0.561982 0.933172 -0.561982 0.933172
-0.569231 0.928237 -0.569231 0.928237
-0.576437 0.923238 -0.576437 0.923238
-0.583599 0.918176 -0.583599 0.918176
-0.590717 0.913052 -0.590717 0.913052
-0.597790 0.907866 -0.597790 0.907866
-0.604817 0.902619 -0.604817 0.902619
-0.611798 0.897310 -0.611798 0.897310
-0.618732 0.891941 -0.618732 0.891941
-0.625619 0.886511 -0.625619 0.886511
-0.632459 0.881022 -0.632459 0.881022
-0.639251 0.875473 -0.639251 0.875473
-0.645994 0.869865 -0.645994 0.869865
-0.652687 0.864199 -0.652687 0.864199
-0.659331 0.858474 -0.659331 0.858474
-0.665925 0.852691 -0.665925 0.852691
-0.672468 0.846851 -0.672468 0.846851
-0.678960 0.840955 -0.678960 0.840955
-0.685400 0.835001 -0.685400 0.835001
-0.691788 0.828992 -0.691788 0.828992
-0.698123 0.822928 -0.698123 0.822928
-0.704405 0.816808 -0.704405 0.816808
-0.710634 0.810634 -0.710634 0.810634
-0.716808 0.804405 -0.716808 0.804405
-0.722928 0.798123 -0.722928 0.798123
-0.728992 0.791788 -0.728992 0.791788
-0.735001 0.785400 -0.735001 0.785400
-0.740955 0.778960 -0.740955 0.778960
-0.746851 0.772468 -0.746851 0.772468
-0.752691 0.765925 -0.752691 0.765925
-0.758474 0.759331 -0.758474 0.759331
-0.764199 0.752687 -0.764199 0.752687
-0.769865 0.745994 -0.769865 0.745994
-0.775473 0.739251 -0.775473 0.739251
-0.781022 0.732459 -0.781022 0.732459
-0.786511 0.725619 -0.786511 0.725619
-0.791941 0.718732 -0.791941 0.718732
-0.797310 0.711798 -0.797310 0.711798
-0.802619 0.704817 -0.802619 0.704817
-0.807866 0.697790 -0.807866 0.697790
-0.813052 0.690717 -0.813052 0.690717
-0.818176 0.683599 -0.818176 0.683599
-0.823238 0.676437 -0.823238 0.676437
-0.828237 0.669231 -0.828237 0.669231
-0.833172 0.661982 -0.833172 0.661982
-0.838045 0.654690 -0.838045 0.654690
-0.842853 0.647355 -0.842853 0.647355
-0.847598 0.639979 -0.847598 0.639979
-0.852278 0.632562 -0.852278 0.632562
-0.856893 0.625105 -0.856893 0.625105
-0.861442 0.617607 -0.861442 0.617607
-0.865927 0.610070 -0.865927 0.610070
-0.870345 0.602494 -0.870345 0.602494
-0.874697 0.594880 -0.874697 0.594880
-0.878982 0.587228 -0.878982 0.587228
-0.883200 0.579539 -0.883200 0.579539
-0.887351 0.571813 -0.887351 0.571813
-0.891435 0.564052 -0.891435 0.564052
-0.895450 0.556255 -0.895450 0.556255
-0.899398 0.548423 -0.899398 0.548423
-0.903277 0.540558 -0.903277 0.540558
-0.907087 0.532658 -0.907087 0.532658
-0.910828 0.524726 -0.910828 0.524726
-0.914500 0.516762 -0.914500 0.516762
-0.918102 0.508765 -0.918102 0.508765
-0.921634 0.500738 -0.921634 0.500738
-0.925096 0.492680 -0.925096 0.492680
-0.928487 0.484592 -0.928487 0.484592
-0.931808 0.476475 -0.931808 0.476475
-0.935058 0.468329 -0.935058 0.468329
-0.938237 0.460155 -0.938237 0.460155
-0.941344 0.451954 -0.941344 0.451954
-0.944379 0.443726 -0.944379 0.443726
-0.947343 0.435472 -0.947343 0.435472
-0.950234 0.427192 -0.950234 0.427192
-0.953053 0.418887 -0.953053 0.418887
-0.955800 0.410558 -0.955800 0.410558
-0.958474 0.402206 -0.958474 0.402206
-0.961074 0.393830 -0.961074 0.393830
-0.963602 0.385432 -0.963602 0.385432
-0.966056 0.377012 -0.966056 0.377012
-0.968437 0.368571 -0.968437 0.368571
-0.970743 0.360110 -0.970743 0.360110
-0.972976 0.351629 -0.972976 0.351629
-0.975135 0.343128 -0.975135 0.343128
-0.977220 0.334610 -0.977220 0.334610
-0.979230 0.326073 -0.979230 0.326073
-0.981165 0.317519 -0.981165 0.317519
-0.983026 0.308949 -0.983026 0.308949
-0.984812 0.300362 -0.984812 0.300362
-0.986523 0.291761 -0.986523 0.291761
-0.988159 0.283144 -0.988159 0.283144
-0.989720 0.274514 -0.989720 0.274514
-0.991205 0.265871 -0.991205 0.265871
-0.992614 0.257215 -0.992614 0.257215
-0.993949 0.248547 -0.993949 0.248547
-0.995207 0.239867 -0.995207 0.239867
-0.996390 0.231177 -0.996390 0.231177
-0.997497 0.222477 -0.997497 0.222477
-0.998527 0.213768 -0.998527 0.213768
-0.999482 0.205050 -0.999482 0.205050
-1.000361 0.196324 -1.000361 0.196324
-1.001163 0.187590 -1.001163 0.187590
-1.001890 0.178850 -1.001890 0.178850
-1.002539 0.170104 -1.002539 0.170104
-1.003113 0.161353 -1.003113 0.161353
-1.003610 0.152597 -1.003610 0.152597
-1.004031 0.143837 -1.004031 0.143837
-1.004375 0.135074 -1.004375 0.135074
-1.004643 0.126308 -1.004643 0.126308
-1.004834 0.117539 -1.004834 0.117539
-1.004949 0.108770 -1.004949 0.108770
-1.004988 0.100000 -1.004988 0.100000
-1.004949 0.091230 -1.004949 0.091230
-1.004834 0.082461 -1.004834 0.082461
-1.004643 0.073692 -1.004643 0.073692
-1.004375 0.064926 -1.004375 0.064926
-1.004031 0.056163 -1.004031 0.056163
-1.003610 0.047403 -1.003610 0.047403
-1.003113 0.038647 -1.003113 0.038647
-1.002539 0.029896 -1.002539 0.029896
-1.001890 0.021150 -1.001890 0.021150
-1.001163 0.012410 -1.001163 0.012410
-1.000361 0.003676 -1.000361 0.003676
-0.999482 -0.005050 -0.999482 -0.005050
-0.998527 -0.013768 -0.998527 -0.013768
-0.997497 -0.022477 -0.997497 -0.022477
-0.996390 -0.031177 -0.996390 -0.031177
-0.995207 -0.039867 -0.995207 -0.039867
-0.993949 -0.048547 -0.993949 -0.048547
-0.992614 -0.057215 -0.992614 -0.057215
-0.991205 -0.065871 -0.991205 -0.065871
-0.989720 -0.074514 -0.989720 -0.074514
-0.988159 -0.083144 -0.988159 -0.083144
-0.986523 -0.091761 -0.986523 -0.091761
-0.984812 -0.100362 -0.984812 -0.100362
-0.983026 -0.108949 -0.983026 -0.108949
-0.981165 -0.117519 -0.981165 -0.117519
-0.979230 -0.126073 -0.979230 -0.126073
-0.977220 -0.134610 -0.977220 -0.134610
-0.975135 -0.143128 -0.975135 -0.143128
-0.972976 -0.151629 -0.972976 -0.151629
-0.970743 -0.160110 -0.970743 -0.160110
-0.968437 -0.168571 -0.968437 -0.168571
-0.966056 -0.177012 -0.966056 -0.177012
-0.963602 -0.185432 -0.963602 -0.185432
-0.961074 -0.193830 -0.961074 -0.193830
-0.958474 -0.202206 -0.958474 -0.202206
-0.955800 -0.210558 -0.955800 -0.210558
-0.953053 -0.218887 -0.953053 -0.218887
-0.950234 -0.227192 -0.950234 -0.227192
-0.947343 -0.235472 -0.947343 -0.235472
-0.944379 -0.243726 -0.944379 -0.243726
-0.941344 -0.251954 -0.941344 -0.251954
-0.938237 -0.260155 -0.938237 -0.260155
-0.935058 -0.268329 -0.935058 -0.268329
-0.931808 -0.276475 -0.931808 -0.276475
-0.928487 -0.284592 -0.928487 -0.284592
-0.925096 -0.292680 -0.925096 -0.292680
-0.921634 -0.300738 -0.921634 -0.300738
-0.918102 -0.308765 -0.918102 -0.308765
-0.914500 -0.316762 -0.914500 -0.316762
-0.910828 -0.324726 -0.910828 -0.324726
-0.907087 -0.332658 -0.907087 -0.332658
-0.903277 -0.340558 -0.903277 -0.340558
-0.899398 -0.348423 -0.899398 -0.348423
-0.895450 -0.356255 -0.895450 -0.356255
-0.891435 -0.364052 -0.891435 -0.364052
-0.887351 -0.371813 -0.887351 -0.371813
-0.883200 -0.379539 -0.883200 -0.379539
-0.878982 -0.387228 -0.878982 -0.387228
-0.874697 -0.394880 -0.874697 -0.394880
-0.870345 -0.402494 -0.870345 -0.402494
-0.865927 -0.410070 -0.865927 -0.410070
-0.861442 -0.417607 -0.861442 -0.417607
-0.856893 -0.425105 -0.856893 -0.425105
-0.852278 -0.432562 -0.852278 -0.432562
-0.847598 -0.439979 -0.847598 -0.439979
-0.842853 -0.447355 -0.842853 -0.447355
-0.838045 -0.454690 -0.838045 -0.454690
-0.833172 -0.461982 -0.833172 -0.461982
-0.828237 -0.469231 -0.828237 -0.469231
-0.823238 -0.476437 -0.823238 -0.476437
-0.818176 -0.483599 -0.818176 -0.483599
-0.813052 -0.490717 -0.813052 -0.490717
-0.807866 -0.497790 -0.807866 -0.497790
-0.802619 -0.504817 -0.802619 -0.504817
-0.797310 -0.511798 -0.797310 -0.511798
-0.791941 -0.518732 -0.791941 -0.518732
-0.786511 -0.525619 -0.786511 -0.525619
-0.781022 -0.532459 -0.781022 -0.532459
-0.775473 -0.539251 -0.775473 -0.539251
-0.769865 -0.545994 -0.769865 -0.545994
-0.764199 -0.552687 -0.764199 -0.552687
-0.758474 -0.559331 -0.758474 -0.559331
-0.752691 -0.565925 -0.752691 -0.565925
-0.746851 -0.572468 -0.746851 -0.572468
-0.740955 -0.578960 -0.740955 -0.578960
-0.735001 -0.585400 -0.735001 -0.585400
-0.728992 -0.591788 -0.728992 -0.591788
-0.722928 -0.598123 -0.722928 -0.598123
-0.716808 -0.604405 -0.716808 -0.604405
-0.710634 -0.610634 -0.710634 -0.610634
-0.704405 -0.616808 -0.704405 -0.616808
-0.698123 -0.622928 -0.698123 -0.622928
-0.691788 -0.628992 -0.691788 -0.628992
-0.685400 -0.635001 -0.685400 -0.635001
-0.678960 -0.640955 -0.678960 -0.640955
-0.672468 -0.646851 -0.672468 -0.646851
-0.665925 -0.652691 -0.665925 -0.652691
-0.659331 -0.658474 -0.659331 -0.658474
-0.652687 -0.664199 -0.652687 -0.664199
-0.645994 -0.669865 -0.645994 -0.669865
-0.639251 -0.675473 -0.639251 -0.675473
-0.632459 -0.681022 -0.632459 -0.681022
-0.625619 -0.686511 -0.625619 -0.686511
-0.618732 -0.691941 -0.618732 -0.691941
-0.611798 -0.697310 -0.611798 -0.697310
-0.604817 -0.702619 -0.604817 -0.702619
-0.597790 -0.707866 -0.597790 -0.707866
-0.590717 -0.713052 -0.590717 -0.713052
-0.583599 -0.718176 -0.583599 -0.718176
-0.576437 -0.723238 -0.576437 -0.723238
-0.569231 -0.728237 -0.569231 -0.728237
-0.561982 -0.733172 -0.561982 -0.733172
-0.554690 -0.738045 -0.554690 -0.738045
-0.547355 -0.742853 -0.547355 -0.742853
-0.539979 -0.747598 -0.539979 -0.747598
-0.532562 -0.752278 -0.532562 -0.752278
-0.525105 -0.756893 -0.525105 -0.756893
-0.517607 -0.761442 -0.517607 -0.761442
-0.510070 -0.765927 -0.510070 -0.765927
-0.502494 -0.770345 -0.502494 -0.770345
-0.494880 -0.774697 -0.494880 -0.774697
-0.487228 -0.778982 -0.487228 -0.778982
-0.479539 -0.783200 -0.479539 -0.783200
-0.471813 -0.787351 -0.471813 -0.787351
-0.464052 -0.791435 -0.464052 -0.791435
-0.456255 -0.795450 -0.456255 -0.795450
-0.448423 -0.799398 -0.448423 -0.799398
-0.440558 -0.803277 -0.440558 -0.803277
-0.432658 -0.807087 -0.432658 -0.807087
-0.424726 -0.810828 -0.424726 -0.810828
-0.416762 -0.814500 -0.416762 -0.814500
-0.408765 -0.818102 -0.408765 -0.818102
-0.400738 -0.821634 -0.400738 -0.821634
-0.392680 -0.825096 -0.392680 -0.825096
-0.384592 -0.828487 -0.384592 -0.828487
-0.376475 -0.831808 -0.376475 -0.831808
-0.368329 -0.835058 -0.368329 -0.835058
-0.360155 -0.838237 -0.360155 -0.838237
-0.351954 -0.841344 -0.351954 -0.841344
-0.343726 -0.844379 -0.343726 -0.844379
-0.335472 -0.847343 -0.335472 -0.847343
-0.327192 -0.850234 -0.327192 -0.850234
-0.318887 -0.853053 -0.318887 -0.853053
-0.310558 -0.855800 -0.310558 -0.855800
-0.302206 -0.858474 -0.302206 -0.858474
-0.293830 -0.861074 -0.293830 -0.861074
-0.285432 -0.863602 -0.285432 -0.863602
-0.277012 -0.866056 -0.277012 -0.866056
-0.268571 -0.868437 -0.268571 -0.868437
-0.260110 -0.870743 -0.260110 -0.870743
-0.251629 -0.872976 -0.251629 -0.872976
-0.243128 -0.875135 -0.243128 -0.875135
-0.234610 -0.877220 -0.234610 -0.877220
-0.226073 -0.879230 -0.226073 -0.879230
-0.217519 -0.881165 -0.217519 -0.881165
-0.208949 -0.883026 -0.208949 -0.883026
-0.200362 -0.884812 -0.200362 -0.884812
-0.191761 -0.886523 -0.191761 -0.886523
-0.183144 -0.888159 -0.183144 -0.888159
-0.174514 -0.889720 -0.174514 -0.889720
-0.165871 -0.891205 -0.165871 -0.891205
-0.157215 -0.892614 -0.157215 -0.892614
-0.148547 -0.893949 -0.148547 -0.893949
-0.139867 -0.895207 -0.139867 -0.895207
-0.131177 -0.896390 -0.131177 -0.896390
-0.122477 -0.897497 -0.122477 -0.897497
-0.113768 -0.898527 -0.113768 -0.898527
-0.105050 -0.899482 -0.105050 -0.899482
-0.096324 -0.900361 -0.096324 -0.900361
-0.087590 -0.901163 -0.087590 -0.901163
-0.078850 -0.901890 -0.078850 -0.901890
-0.070104 -0.902539 -0.070104 -0.902539
-0.061353 -0.903113 -0.061353 -0.903113
-0.052597 -0.903610 -0.052597 -0.903610
-0.043837 -0.904031 -0.043837 -0.904031
-0.035074 -0.904375 -0.035074 -0.904375
-0.026308 -0.904643 -0.026308 -0.904643
-0.017539 -0.904834 -0.017539 -0.904834
-0.008770 -0.904949 -0.008770 -0.904949
-0.000000 -0.904988 -0.000000 -0.904988
0.008770 -0.904949 0.008770 -0.904949
0.017539 -0.904834 0.017539 -0.904834
0.026308 -0.904643 0.026308 -0.904643
0.035074 -0.904375 0.035074 -0.904375
0.043837 -0.904031 0.043837 -0.904031
0.052597 -0.903610 0.052597 -0.903610
0.061353 -0.903113 0.061353 -0.903113
0.070104 -0.902539 0.070104 -0.902539
0.078850 -0.901890 0.078850 -0.901890
0.087590 -0.901163 0.087590 -0.901163
0.096324 -0.900361 0.096324 -0.900361
0.105050 -0.899482 0.105050 -0.899482
0.113768 -0.898527 0.113768 -0.898527
0.122477 -0.897497 0.122477 -0.897497
0.131177 -0.896390 0.131177 -0.896390
0.139867 -0.895207 0.139867 -0.895207
0.148547 -0.893949 0.148547 -0.893949
0.157215 -0.892614 0.157215 -0.892614
0.165871 -0.891205 0.165871 -0.891205
0.174514 -0.889720 0.174514 -0.889720
0.183144 -0.888159 0.183144 -0.888159
0.191761 -0.886523 0.191761 -0.886523
0.200362 -0.884812 0.200362 -0.884812
0.208949 -0.883026 0.208949 -0.883026
0.217519 -0.881165 0.217519 -0.881165
0.226073 -0.879230 0.226073 -0.879230
0.234610 -0.877220 0.234610 -0.877220
0.243128 -0.875135 0.243128 -0.875135
0.251629 -0.872976 0.251629 -0.872976
0.260110 -0.870743 0.260110 -0.870743
0.268571 -0.868437 0.268571 -0.868437
0.277012 -0.866056 0.277012 -0.866056
0.285432 -0.863602 0.285432 -0.863602
0.293830 -0.861074 0.293830 -0.861074
0.302206 -0.858474 0.302206 -0.858474
0.310558 -0.855800 0.310558 -0.855800
0.318887 -0.853053 0.318887 -0.853053
0.327192 -0.850234 0.327192 -0.850234
0.335472 -0.847343 0.335472 -0.847343
0.343726 -0.844379 0.343726 -0.844379
0.351954 -0.841344 0.351954 -0.841344
0.360155 -0.838237 0.360155 -0.838237
0.368329 -0.835058 0.368329 -0.835058
0.376475 -0.831808 0.376475 -0.831808
0.384592 -0.828487 0.384592 -0.828487
0.392680 -0.825096 0.392680 -0.825096
0.400738 -0.821634 0.400738 -0.821634
0.408765 -0.818102 0.408765 -0.818102
0.416762 -0.814500 0.416762 -0.814500
0.424726 -0.810828 0.424726 -0.810828
0.432658 -0.807087 0.432658 -0.807087
0.440558 -0.803277 0.440558 -0.803277
0.448423 -0.799398 0.448423 -0.799398
0.456255 -0.795450 0.456255 -0.795450
0.464052 -0.791435 0.464052 -0.791435
0.471813 -0.787351 0.471813 -0.787351
0.479539 -0.783200 0.479539 -0.783200
0.487228 -0.778982 0.487228 -0.778982
0.494880 -0.774697 0.494880 -0.774697
0.502494 -0.770345 0.502494 -0.770345
0.510070 -0.765927 0.510070 -0.765927
0.517607 -0.761442 0.517607 -0.761442
0.525105 -0.756893 0.525105 -0.756893
0.532562 -0.752278 0.532562 -0.752278
0.539979 -0.747598 0.539979 -0.747598
0.547355 -0.742853 0.547355 -0.742853
0.554690 -0.738045 0.554690 -0.738045
0.561982 -0.733172 0.561982 -0.733172
0.569231 -0.728237 0.569231 -0.728237
0.576437 -0.723238 0.576437 -0.723238
0.583599 -0.718176 0.583599 -0.718176
0.590717 -0.713052 0.590717 -0.713052
0.597790 -0.707866 0.597790 -0.707866
0.604817 -0.702619 0.604817 -0.702619
0.611798 -0.697310 0.611798 -0.697310
0.618732 -0.691941 0.618732 -0.691941
0.625619 -0.686511 0.625619 -0.686511
0.632459 -0.681022 0.632459 -0.681022
0.639251 -0.675473 0.639251 -0.675473
0.645994 -0.669865 0.645994 -0.669865
0.652687 -0.664199 0.652687 -0.664199
0.659331 -0.658474 0.659331 -0.658474
0.665925 -0.652691 0.665925 -0.652691
0.672468 -0.646851 0.672468 -0.646851
0.678960 -0.640955 0.678960 -0.640955
0.685400 -0.635001 0.685400 -0.635001
0.691788 -0.628992 0.691788 -0.628992
0.698123 -0.622928 0.698123 -0.622928
0.704405 -0.616808 0.704405 -0.616808
0.710634 -0.610634 0.710634 -0.610634
0.716808 -0.604405 0.716808 -0.604405
