0.000000 0.000000
0.010000 0.005248
0.020000 0.010491
0.030000 0.015724
0.040000 0.020941
0.050000 0.026138
0.060000 0.031309
0.070000 0.036448
0.080000 0.041552
0.090000 0.046615
0.100000 0.051632
0.110000 0.056598
0.120000 0.061508
0.130000 0.066357
0.140000 0.071141
0.150000 0.075855
0.160000 0.080494
0.170000 0.085053
0.180000 0.089528
0.190000 0.093915
0.200000 0.098210
0.210000 0.102407
0.220000 0.106504
0.230000 0.110495
0.240000 0.114377
0.250000 0.118147
0.260000 0.121799
0.270000 0.125332
0.280000 0.128741
0.290000 0.132023
0.300000 0.135174
0.310000 0.138192
0.320000 0.141074
0.330000 0.143817
0.340000 0.146417
0.350000 0.148874
0.360000 0.151183
0.370000 0.153343
0.380000 0.155351
0.390000 0.157207
0.400000 0.158907
0.410000 0.160450
0.420000 0.161835
0.430000 0.163061
0.440000 0.164125
0.450000 0.165028
0.460000 0.165767
0.470000 0.166343
0.480000 0.166755
0.490000 0.167002
0.500000 0.167085
0.510000 0.167002
0.520000 0.166755
0.530000 0.166343
0.540000 0.165767
0.550000 0.165028
0.560000 0.164125
0.570000 0.163061
0.580000 0.161835
0.590000 0.160450
0.600000 0.158907
0.610000 0.157207
0.620000 0.155351
0.630000 0.153343
0.640000 0.151183
0.650000 0.148874
0.660000 0.146417
0.670000 0.143817
0.680000 0.141074
0.690000 0.138192
0.700000 0.135174
0.710000 0.132023
0.720000 0.128741
0.730000 0.125332
0.740000 0.121799
0.750000 0.118147
0.760000 0.114377
0.770000 0.110495
0.780000 0.106504
0.790000 0.102407
0.800000 0.098210
0.810000 0.093915
0.820000 0.089528
0.830000 0.085053
0.840000 0.080494
0.850000 0.075855
0.860000 0.071141
0.870000 0.066357
0.880000 0.061508
0.890000 0.056598
0.900000 0.051632
0.910000 0.046615
0.920000 0.041552
0.930000 0.036448
0.940000 0.031309
0.950000 0.026138
0.960000 0.020941
0.970000 0.015724
0.980000 0.010491
0.990000 0.005248
1.000000 0.000000
