# t  x1  y1  x2  y2  x3  y3  x4  y4  x5  y5  x6  y6  x7  y7  x8  y8  x9  y9  x10  y10  x11  y11  x12  y12  x13  y13  x14  y14  x15  y15  x16  y16  x17  y17  x18  y18  x19  y19  x20  y20  x21  y21  x22  y22  x23  y23  x24  y24  x25  y25  x26  y26  x27  y27  x28  y28  x29  y29  x30  y30  x31  y31  x32  y32  x33  y33  x34  y34  x35  y35  x36  y36  x37  y37  x38  y38  x39  y39  x40  y40
0.880000 0.400500 -0.484471 0.625769 -0.059376 0.484471 0.400500 0.059376 0.625769 -0.400500 0.484471 -0.625769 0.059376 -0.484471 -0.400500 -0.059376 -0.625769 0.586861 -0.709905 0.916952 -0.087005 0.709905 0.586861 0.087005 0.916952 -0.586861 0.709905 -0.916952 0.087005 -0.709905 -0.586861 -0.087005 -0.916952 0.637151 -0.770739 0.995529 -0.094461 0.770739 0.637151 0.094461 0.995529 -0.637151 0.770739 -0.995529 0.094461 -0.770739 -0.637151 -0.094461 -0.995529 0.770966 -0.932611 1.204611 -0.114300 0.932611 0.770966 0.114300 1.204611 -0.770966 0.932611 -1.204611 0.114300 -0.932611 -0.770966 -0.114300 -1.204611 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.890000 0.396545 -0.489574 0.626581 -0.065782 0.489574 0.396545 0.065782 0.626581 -0.396545 0.489574 -0.626581 0.065782 -0.489574 -0.396545 -0.065782 -0.626581 0.579856 -0.715889 0.916230 -0.096190 0.715889 0.579856 0.096190 0.916230 -0.579856 0.715889 -0.916230 0.096190 -0.715889 -0.579856 -0.096190 -0.916230 0.629412 -0.777072 0.994534 -0.104411 0.777072 0.629412 0.104411 0.994534 -0.629412 0.777072 -0.994534 0.104411 -0.777072 -0.629412 -0.104411 -0.994534 0.763626 -0.942772 1.206606 -0.126676 0.942772 0.763626 0.126676 1.206606 -0.763626 0.942772 -1.206606 0.126676 -0.942772 -0.763626 -0.126676 -1.206606 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.900000 0.392526 -0.494645 0.627325 -0.072209 0.494645 0.392526 0.072209 0.627325 -0.392526 0.494645 -0.627325 0.072209 -0.494645 -0.392526 -0.072209 -0.627325 0.572788 -0.721804 0.915415 -0.105370 0.721804 0.572788 0.105370 0.915415 -0.572788 0.721804 -0.915415 0.105370 -0.721804 -0.572788 -0.105370 -0.915415 0.621610 -0.783327 0.993440 -0.114351 0.783327 0.621610 0.114351 0.993440 -0.621610 0.783327 -0.993440 0.114351 -0.783327 -0.621610 -0.114351 -0.993440 0.756239 -0.952981 1.208601 -0.139117 0.952981 0.756239 0.139117 1.208601 -0.756239 0.952981 -1.208601 0.139117 -0.952981 -0.756239 -0.139117 -1.208601 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.910000 0.388444 -0.499683 0.628000 -0.078658 0.499683 0.388444 0.078658 0.628000 -0.388444 0.499683 -0.628000 0.078658 -0.499683 -0.388444 -0.078658 -0.628000 0.565660 -0.727648 0.914507 -0.114543 0.727648 0.565660 0.114543 0.914507 -0.565660 0.727648 -0.914507 0.114543 -0.727648 -0.565660 -0.114543 -0.914507 0.613746 -0.789504 0.992247 -0.124280 0.789504 0.613746 0.124280 0.992247 -0.613746 0.789504 -0.992247 0.124280 -0.789504 -0.613746 -0.124280 -0.992247 0.748808 -0.963244 1.210603 -0.151629 0.963244 0.748808 0.151629 1.210603 -0.748808 0.963244 -1.210603 0.151629 -0.963244 -0.748808 -0.151629 -1.210603 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.920000 0.384299 -0.504686 0.628608 -0.085126 0.504686 0.384299 0.085126 0.628608 -0.384299 0.504686 -0.628608 0.085126 -0.504686 -0.384299 -0.085126 -0.628608 0.558472 -0.733421 0.913506 -0.123708 0.733421 0.558472 0.123708 0.913506 -0.558472 0.733421 -0.913506 0.123708 -0.733421 -0.558472 -0.123708 -0.913506 0.605820 -0.795602 0.990955 -0.134196 0.795602 0.605820 0.134196 0.990955 -0.605820 0.795602 -0.990955 0.134196 -0.795602 -0.605820 -0.134196 -0.990955 0.741336 -0.973570 1.212622 -0.164214 0.973570 0.741336 0.164214 1.212622 -0.741336 0.973570 -1.212622 0.164214 -0.973570 -0.741336 -0.164214 -1.212622 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.930000 0.380092 -0.509655 0.629146 -0.091615 0.509655 0.380092 0.091615 0.629146 -0.380092 0.509655 -0.629146 0.091615 -0.509655 -0.380092 -0.091615 -0.629146 0.551224 -0.739122 0.912413 -0.132864 0.739122 0.551224 0.132864 0.912413 -0.551224 0.739122 -0.912413 0.132864 -0.739122 -0.551224 -0.132864 -0.912413 0.597834 -0.801620 0.989563 -0.144098 0.801620 0.597834 0.144098 0.989563 -0.597834 0.801620 -0.989563 0.144098 -0.801620 -0.597834 -0.144098 -0.989563 0.733827 -0.983969 1.214665 -0.176877 0.983969 0.733827 0.176877 1.214665 -0.733827 0.983969 -1.214665 0.176877 -0.983969 -0.733827 -0.176877 -1.214665 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.940000 0.375822 -0.514588 0.629615 -0.098123 0.514588 0.375822 0.098123 0.629615 -0.375822 0.514588 -0.629615 0.098123 -0.514588 -0.375822 -0.098123 -0.629615 0.543918 -0.744751 0.911227 -0.142011 0.744751 0.543918 0.142011 0.911227 -0.543918 0.744751 -0.911227 0.142011 -0.744751 -0.543918 -0.142011 -0.911227 0.589788 -0.807558 0.988073 -0.153987 0.807558 0.589788 0.153987 0.988073 -0.589788 0.807558 -0.988073 0.153987 -0.807558 -0.589788 -0.153987 -0.988073 0.726283 -0.994452 1.216744 -0.189624 0.994452 0.726283 0.189624 1.216744 -0.726283 0.994452 -1.216744 0.189624 -0.994452 -0.726283 -0.189624 -1.216744 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.950000 0.371490 -0.519485 0.630014 -0.104648 0.519485 0.371490 0.104648 0.630014 -0.371490 0.519485 -0.630014 0.104648 -0.519485 -0.371490 -0.104648 -0.630014 0.536554 -0.750307 0.909948 -0.151147 0.750307 0.536554 0.151147 0.909948 -0.536554 0.750307 -0.909948 0.151147 -0.750307 -0.536554 -0.151147 -0.909948 0.581683 -0.813416 0.986484 -0.163860 0.813416 0.581683 0.163860 0.986484 -0.581683 0.813416 -0.986484 0.163860 -0.813416 -0.581683 -0.163860 -0.986484 0.718710 -1.005031 1.218869 -0.202460 1.005031 0.718710 0.202460 1.218869 -0.718710 1.005031 -1.218869 0.202460 -1.005031 -0.718710 -0.202460 -1.218869 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.960000 0.367096 -0.524344 0.630343 -0.111191 0.524344 0.367096 0.111191 0.630343 -0.367096 0.524344 -0.630343 0.111191 -0.524344 -0.367096 -0.111191 -0.630343 0.529132 -0.755790 0.908577 -0.160271 0.755790 0.529132 0.160271 0.908577 -0.529132 0.755790 -0.908577 0.160271 -0.755790 -0.529132 -0.160271 -0.908577 0.573520 -0.819192 0.984796 -0.173716 0.819192 0.573520 0.173716 0.984796 -0.573520 0.819192 -0.984796 0.173716 -0.819192 -0.573520 -0.173716 -0.984796 0.711110 -1.015719 1.221053 -0.215391 1.015719 0.711110 0.215391 1.221053 -0.711110 1.015719 -1.221053 0.215391 -1.015719 -0.711110 -0.215391 -1.221053 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.970000 0.362641 -0.529165 0.630602 -0.117751 0.529165 0.362641 0.117751 0.630602 -0.362641 0.529165 -0.630602 0.117751 -0.529165 -0.362641 -0.117751 -0.630602 0.521654 -0.761199 0.907114 -0.169383 0.761199 0.521654 0.169383 0.907114 -0.521654 0.761199 -0.907114 0.169383 -0.761199 -0.521654 -0.169383 -0.907114 0.565300 -0.824886 0.983009 -0.183555 0.824886 0.565300 0.183555 0.983009 -0.565300 0.824886 -0.983009 0.183555 -0.824886 -0.565300 -0.183555 -0.983009 0.703489 -1.026532 1.223309 -0.228426 1.026532 0.703489 0.228426 1.223309 -0.703489 1.026532 -1.223309 0.228426 -1.026532 -0.703489 -0.228426 -1.223309 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
0.980000 0.358124 -0.533948 0.630790 -0.124326 0.533948 0.358124 0.124326 0.630790 -0.358124 0.533948 -0.630790 0.124326 -0.533948 -0.358124 -0.124326 -0.630790 0.514121 -0.766533 0.905559 -0.178482 0.766533 0.514121 0.178482 0.905559 -0.514121 0.766533 -0.905559 0.178482 -0.766533 -0.514121 -0.178482 -0.905559 0.557023 -0.830497 0.981125 -0.193376 0.830497 0.557023 0.193376 0.981125 -0.557023 0.830497 -0.981125 0.193376 -0.830497 -0.557023 -0.193376 -0.981125 0.695852 -1.037486 1.225655 -0.241572 1.037486 0.695852 0.241572 1.225655 -0.695852 1.037486 -1.225655 0.241572 -1.037486 -0.695852 -0.241572 -1.225655 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
