# Joukowski airfoil case 1
# a = 1, xi0 = 0, eta0 = 0.1, r = 1.00499
# x   y   x/a   y/a
0.937556 0.156390 0.937556 0.156390
0.923319 0.157708 0.923319 0.157708
0.909026 0.159010 0.909026 0.159010
0.894678 0.160296 0.894678 0.160296
0.880276 0.161566 0.880276 0.161566
0.865821 0.162820 0.865821 0.162820
0.851314 0.164058 0.851314 0.164058
0.836756 0.165279 0.836756 0.165279
0.822147 0.166483 0.822147 0.166483
0.807488 0.167669 0.807488 0.167669
0.792782 0.168838 0.792782 0.168838
0.778027 0.169989 0.778027 0.169989
0.763226 0.171121 0.763226 0.171121
0.748378 0.172236 0.748378 0.172236
0.733486 0.173331 0.733486 0.173331
0.718550 0.174407 0.718550 0.174407
0.703571 0.175465 0.703571 0.175465
0.688550 0.176502 0.688550 0.176502
0.673487 0.177520 0.673487 0.177520
0.658384 0.178518 0.658384 0.178518
0.643242 0.179496 0.643242 0.179496
0.628061 0.180453 0.628061 0.180453
0.612843 0.181390 0.612843 0.181390
0.597588 0.182306 0.597588 0.182306
0.582297 0.183200 0.582297 0.183200
0.566972 0.184074 0.566972 0.184074
0.551613 0.184926 0.551613 0.184926
0.536221 0.185756 0.536221 0.185756
0.520797 0.186564 0.520797 0.186564
0.505342 0.187350 0.505342 0.187350
0.489857 0.188114 0.489857 0.188114
0.474342 0.188855 0.474342 0.188855
0.458800 0.189574 0.458800 0.189574
0.443230 0.190270 0.443230 0.190270
0.427634 0.190943 0.427634 0.190943
0.412012 0.191593 0.412012 0.191593
0.396366 0.192219 0.396366 0.192219
0.380696 0.192823 0.380696 0.192823
0.365004 0.193402 0.365004 0.193402
0.349290 0.193958 0.349290 0.193958
0.333555 0.194491 0.333555 0.194491
0.317800 0.194999 0.317800 0.194999
0.302027 0.195483 0.302027 0.195483
0.286235 0.195943 0.286235 0.195943
0.270427 0.196379 0.270427 0.196379
0.254603 0.196790 0.254603 0.196790
0.238763 0.197177 0.238763 0.197177
0.222910 0.197540 0.222910 0.197540
0.207043 0.197878 0.207043 0.197878
0.191164 0.198191 0.191164 0.198191
0.175273 0.198479 0.175273 0.198479
0.159372 0.198743 0.159372 0.198743
0.143462 0.198981 0.143462 0.198981
0.127543 0.199195 0.127543 0.199195
0.111617 0.199383 0.111617 0.199383
0.095684 0.199547 0.095684 0.199547
0.079745 0.199685 0.079745 0.199685
0.063802 0.199798 0.063802 0.199798
0.047855 0.199887 0.047855 0.199887
0.031905 0.199950 0.031905 0.199950
0.015953 0.199987 0.015953 0.199987
0.000000 0.200000 0.000000 0.200000
-0.015953 0.199987 -0.015953 0.199987
-0.031905 0.199950 -0.031905 0.199950
-0.047855 0.199887 -0.047855 0.199887
-0.063802 0.199798 -0.063802 0.199798
-0.079745 0.199685 -0.079745 0.199685
-0.095684 0.199547 -0.095684 0.199547
-0.111617 0.199383 -0.111617 0.199383
-0.127543 0.199195 -0.127543 0.199195
-0.143462 0.198981 -0.143462 0.198981
-0.159372 0.198743 -0.159372 0.198743
-0.175273 0.198479 -0.175273 0.198479
-0.191164 0.198191 -0.191164 0.198191
-0.207043 0.197878 -0.207043 0.197878
-0.222910 0.197540 -0.222910 0.197540
-0.238763 0.197177 -0.238763 0.197177
-0.254603 0.196790 -0.254603 0.196790
-0.270427 0.196379 -0.270427 0.196379
-0.286235 0.195943 -0.286235 0.195943
-0.302027 0.195483 -0.302027 0.195483
-0.317800 0.194999 -0.317800 0.194999
-0.333555 0.194491 -0.333555 0.194491
-0.349290 0.193958 -0.349290 0.193958
-0.365004 0.193402 -0.365004 0.193402
-0.380696 0.192823 -0.380696 0.192823
-0.396366 0.192219 -0.396366 0.192219
-0.412012 0.191593 -0.412012 0.191593
-0.427634 0.190943 -0.427634 0.190943
-0.443230 0.190270 -0.443230 0.190270
-0.458800 0.189574 -0.458800 0.189574
-0.474342 0.188855 -0.474342 0.188855
-0.489857 0.188114 -0.489857 0.188114
-0.505342 0.187350 -0.505342 0.187350
-0.520797 0.186564 -0.520797 0.186564
-0.536221 0.185756 -0.536221 0.185756
-0.551613 0.184926 -0.551613 0.184926
-0.566972 0.184074 -0.566972 0.184074
-0.582297 0.183200 -0.582297 0.183200
-0.597588 0.182306 -0.597588 0.182306
-0.612843 0.181390 -0.612843 0.181390
-0.628061 0.180453 -0.628061 0.180453
-0.643242 0.179496 -0.643242 0.179496
-0.658384 0.178518 -0.658384 0.178518
-0.673487 0.177520 -0.673487 0.177520
-0.688550 0.176502 -0.688550 0.176502
-0.703571 0.175465 -0.703571 0.175465
-0.718550 0.174407 -0.718550 0.174407
-0.733486 0.173331 -0.733486 0.173331
-0.748378 0.172236 -0.748378 0.172236
-0.763226 0.171121 -0.763226 0.171121
-0.778027 0.169989 -0.778027 0.169989
-0.792782 0.168838 -0.792782 0.168838
-0.807488 0.167669 -0.807488 0.167669
-0.822147 0.166483 -0.822147 0.166483
-0.836756 0.165279 -0.836756 0.165279
-0.851314 0.164058 -0.851314 0.164058
-0.865821 0.162820 -0.865821 0.162820
-0.880276 0.161566 -0.880276 0.161566
-0.894678 0.160296 -0.894678 0.160296
-0.909026 0.159010 -0.909026 0.159010
-0.923319 0.157708 -0.923319 0.157708
-0.937556 0.156390 -0.937556 0.156390
-0.951736 0.155058 -0.951736 0.155058
-0.965858 0.153712 -0.965858 0.153712
-0.979922 0.152351 -0.979922 0.152351
-0.993927 0.150976 -0.993927 0.150976
-1.007871 0.149587 -1.007871 0.149587
-1.021754 0.148185 -1.021754 0.148185
-1.035575 0.146770 -1.035575 0.146770
-1.049333 0.145342 -1.049333 0.145342
-1.063027 0.143902 -1.063027 0.143902
-1.076656 0.142450 -1.076656 0.142450
-1.090219 0.140987 -1.090219 0.140987
-1.103716 0.139512 -1.103716 0.139512
-1.117146 0.138027 -1.117146 0.138027
-1.130507 0.136531 -1.130507 0.136531
-1.143799 0.135025 -1.143799 0.135025
-1.157020 0.133509 -1.157020 0.133509
-1.170171 0.131984 -1.170171 0.131984
-1.183250 0.130450 -1.183250 0.130450
-1.196256 0.128907 -1.196256 0.128907
-1.209189 0.127356 -1.209189 0.127356
-1.222047 0.125797 -1.222047 0.125797
-1.234830 0.124230 -1.234830 0.124230
-1.247536 0.122657 -1.247536 0.122657
-1.260166 0.121077 -1.260166 0.121077
-1.272718 0.119491 -1.272718 0.119491
-1.285190 0.117898 -1.285190 0.117898
-1.297584 0.116301 -1.297584 0.116301
-1.309896 0.114698 -1.309896 0.114698
-1.322128 0.113090 -1.322128 0.113090
-1.334277 0.111479 -1.334277 0.111479
-1.346343 0.109863 -1.346343 0.109863
-1.358325 0.108244 -1.358325 0.108244
-1.370222 0.106622 -1.370222 0.106622
-1.382034 0.104998 -1.382034 0.104998
-1.393759 0.103371 -1.393759 0.103371
-1.405398 0.101743 -1.405398 0.101743
-1.416948 0.100113 -1.416948 0.100113
-1.428409 0.098482 -1.428409 0.098482
-1.439780 0.096851 -1.439780 0.096851
-1.451061 0.095220 -1.451061 0.095220
-1.462250 0.093589 -1.462250 0.093589
-1.473347 0.091959 -1.473347 0.091959
-1.484351 0.090330 -1.484351 0.090330
-1.495261 0.088703 -1.495261 0.088703
-1.506076 0.087078 -1.506076 0.087078
-1.516796 0.085456 -1.516796 0.085456
-1.527419 0.083837 -1.527419 0.083837
-1.537945 0.082220 -1.537945 0.082220
-1.548373 0.080608 -1.548373 0.080608
-1.558703 0.079000 -1.558703 0.079000
-1.568933 0.077397 -1.568933 0.077397
-1.579062 0.075799 -1.579062 0.075799
-1.589091 0.074206 -1.589091 0.074206
-1.599017 0.072620 -1.599017 0.072620
-1.608841 0.071040 -1.608841 0.071040
-1.618561 0.069466 -1.618561 0.069466
-1.628177 0.067900 -1.628177 0.067900
-1.637688 0.066342 -1.637688 0.066342
-1.647092 0.064792 -1.647092 0.064792
-1.656391 0.063251 -1.656391 0.063251
-1.665581 0.061719 -1.665581 0.061719
-1.674664 0.060196 -1.674664 0.060196
-1.683637 0.058683 -1.683637 0.058683
-1.692501 0.057180 -1.692501 0.057180
-1.701254 0.055688 -1.701254 0.055688
-1.709897 0.054208 -1.709897 0.054208
-1.718427 0.052739 -1.718427 0.052739
-1.726844 0.051282 -1.726844 0.051282
-1.735148 0.049837 -1.735148 0.049837
-1.743337 0.048406 -1.743337 0.048406
-1.751412 0.046987 -1.751412 0.046987
-1.759371 0.045583 -1.759371 0.045583
-1.767213 0.044192 -1.767213 0.044192
-1.774938 0.042816 -1.774938 0.042816
-1.782545 0.041455 -1.782545 0.041455
-1.790034 0.040110 -1.790034 0.040110
-1.797403 0.038780 -1.797403 0.038780
-1.804653 0.037466 -1.804653 0.037466
-1.811781 0.036169 -1.811781 0.036169
-1.818788 0.034889 -1.818788 0.034889
-1.825673 0.033626 -1.825673 0.033626
-1.832435 0.032381 -1.832435 0.032381
-1.839073 0.031154 -1.839073 0.031154
-1.845587 0.029945 -1.845587 0.029945
-1.851976 0.028755 -1.851976 0.028755
-1.858239 0.027585 -1.858239 0.027585
-1.864377 0.026434 -1.864377 0.026434
-1.870387 0.025304 -1.870387 0.025304
-1.876269 0.024193 -1.876269 0.024193
-1.882023 0.023104 -1.882023 0.023104
-1.887648 0.022035 -1.887648 0.022035
-1.893144 0.020988 -1.893144 0.020988
-1.898509 0.019963 -1.898509 0.019963
-1.903743 0.018960 -1.903743 0.018960
-1.908846 0.017979 -1.908846 0.017979
-1.913817 0.017021 -1.913817 0.017021
-1.918654 0.016086 -1.918654 0.016086
-1.923359 0.015175 -1.923359 0.015175
-1.927929 0.014287 -1.927929 0.014287
-1.932364 0.013424 -1.932364 0.013424
-1.936664 0.012584 -1.936664 0.012584
-1.940829 0.011770 -1.940829 0.011770
-1.944856 0.010980 -1.944856 0.010980
-1.948747 0.010216 -1.948747 0.010216
-1.952500 0.009478 -1.952500 0.009478
-1.956114 0.008765 -1.956114 0.008765
-1.959590 0.008078 -1.959590 0.008078
-1.962927 0.007417 -1.962927 0.007417
-1.966123 0.006784 -1.966123 0.006784
-1.969179 0.006177 -1.969179 0.006177
-1.972094 0.005597 -1.972094 0.005597
-1.974867 0.005044 -1.974867 0.005044
-1.977498 0.004519 -1.977498 0.004519
-1.979986 0.004022 -1.979986 0.004022
-1.982331 0.003553 -1.982331 0.003553
-1.984533 0.003112 -1.984533 0.003112
-1.986590 0.002700 -1.986590 0.002700
-1.988502 0.002316 -1.988502 0.002316
-1.990269 0.001961 -1.990269 0.001961
-1.991891 0.001635 -1.991891 0.001635
-1.993366 0.001338 -1.993366 0.001338
-1.994694 0.001070 -1.994694 0.001070
-1.995876 0.000832 -1.995876 0.000832
-1.996909 0.000624 -1.996909 0.000624
-1.997795 0.000445 -1.997795 0.000445
-1.998532 0.000296 -1.998532 0.000296
-1.999120 0.000178 -1.999120 0.000178
-1.999559 0.000089 -1.999559 0.000089
-1.999848 0.000031 -1.999848 0.000031
-1.999987 0.000003 -1.999987 0.000003
-1.999975 0.000005 -1.999975 0.000005
-1.999812 0.000038 -1.999812 0.000038
-1.999498 0.000102 -1.999498 0.000102
-1.999031 0.000196 -1.999031 0.000196
-1.998413 0.000320 -1.998413 0.000320
-1.997642 0.000476 -1.997642 0.000476
-1.996719 0.000662 -1.996719 0.000662
-1.995642 0.000879 -1.995642 0.000879
-1.994412 0.001127 -1.994412 0.001127
-1.993028 0.001406 -1.993028 0.001406
-1.991489 0.001715 -1.991489 0.001715
-1.989797 0.002056 -1.989797 0.002056
-1.987949 0.002427 -1.987949 0.002427
-1.985947 0.002829 -1.985947 0.002829
-1.983789 0.003261 -1.983789 0.003261
-1.981476 0.003724 -1.981476 0.003724
-1.979007 0.004218 -1.979007 0.004218
-1.976382 0.004742 -1.976382 0.004742
-1.973600 0.005297 -1.973600 0.005297
-1.970663 0.005882 -1.970663 0.005882
-1.967568 0.006497 -1.967568 0.006497
-1.964317 0.007142 -1.964317 0.007142
-1.960908 0.007817 -1.960908 0.007817
-1.957343 0.008522 -1.957343 0.008522
-1.953620 0.009257 -1.953620 0.009257
-1.949739 0.010021 -1.949739 0.010021
-1.945701 0.010815 -1.945701 0.010815
-1.941505 0.011637 -1.941505 0.011637
-1.937152 0.012489 -1.937152 0.012489
-1.932640 0.013370 -1.932640 0.013370
-1.927970 0.014279 -1.927970 0.014279
-1.923143 0.015217 -1.923143 0.015217
-1.918157 0.016182 -1.918157 0.016182
-1.913012 0.017176 -1.913012 0.017176
-1.907710 0.018198 -1.907710 0.018198
-1.902250 0.019246 -1.902250 0.019246
-1.896631 0.020322 -1.896631 0.020322
-1.890854 0.021425 -1.890854 0.021425
-1.884919 0.022554 -1.884919 0.022554
-1.878825 0.023710 -1.878825 0.023710
-1.872574 0.024891 -1.872574 0.024891
-1.866165 0.026098 -1.866165 0.026098
-1.859597 0.027331 -1.859597 0.027331
-1.852872 0.028588 -1.852872 0.028588
-1.845990 0.029870 -1.845990 0.029870
-1.838949 0.031176 -1.838949 0.031176
-1.831752 0.032507 -1.831752 0.032507
-1.824397 0.033860 -1.824397 0.033860
-1.816885 0.035237 -1.816885 0.035237
-1.809216 0.036636 -1.809216 0.036636
-1.801391 0.038058 -1.801391 0.038058
-1.793409 0.039501 -1.793409 0.039501
-1.785271 0.040966 -1.785271 0.040966
-1.776977 0.042452 -1.776977 0.042452
-1.768528 0.043958 -1.768528 0.043958
-1.759924 0.045485 -1.759924 0.045485
-1.751164 0.047031 -1.751164 0.047031
-1.742250 0.048596 -1.742250 0.048596
-1.733181 0.050180 -1.733181 0.050180
-1.723959 0.051782 -1.723959 0.051782
-1.714583 0.053402 -1.714583 0.053402
-1.705054 0.055038 -1.705054 0.055038
-1.695373 0.056692 -1.695373 0.056692
-1.685539 0.058361 -1.685539 0.058361
-1.675554 0.060046 -1.675554 0.060046
-1.665417 0.061746 -1.665417 0.061746
-1.655129 0.063461 -1.655129 0.063461
-1.644692 0.065189 -1.644692 0.065189
-1.634104 0.066931 -1.634104 0.066931
-1.623367 0.068685 -1.623367 0.068685
-1.612482 0.070451 -1.612482 0.070451
-1.601449 0.072229 -1.601449 0.072229
-1.590268 0.074019 -1.590268 0.074019
-1.578941 0.075818 -1.578941 0.075818
-1.567468 0.077627 -1.567468 0.077627
-1.555849 0.079446 -1.555849 0.079446
-1.544086 0.081272 -1.544086 0.081272
-1.532178 0.083107 -1.532178 0.083107
-1.520128 0.084949 -1.520128 0.084949
-1.507935 0.086798 -1.507935 0.086798
-1.495600 0.088653 -1.495600 0.088653
-1.483125 0.090513 -1.483125 0.090513
-1.470509 0.092377 -1.470509 0.092377
-1.457754 0.094246 -1.457754 0.094246
-1.444861 0.096118 -1.444861 0.096118
-1.431830 0.097993 -1.431830 0.097993
-1.418662 0.099870 -1.418662 0.099870
-1.405359 0.101748 -1.405359 0.101748
-1.391921 0.103627 -1.391921 0.103627
-1.378350 0.105506 -1.378350 0.105506
-1.364645 0.107384 -1.364645 0.107384
-1.350809 0.109261 -1.350809 0.109261
-1.336842 0.111136 -1.336842 0.111136
-1.322746 0.113009 -1.322746 0.113009
-1.308520 0.114878 -1.308520 0.114878
-1.294167 0.116743 -1.294167 0.116743
-1.279688 0.118603 -1.279688 0.118603
-1.265084 0.120457 -1.265084 0.120457
-1.250355 0.122306 -1.250355 0.122306
-1.235503 0.124147 -1.235503 0.124147
-1.220530 0.125982 -1.220530 0.125982
-1.205436 0.127808 -1.205436 0.127808
-1.190222 0.129625 -1.190222 0.129625
-1.174890 0.131432 -1.174890 0.131432
-1.159442 0.133229 -1.159442 0.133229
-1.143878 0.135016 -1.143878 0.135016
-1.128200 0.136791 -1.128200 0.136791
-1.112409 0.138553 -1.112409 0.138553
-1.096506 0.140302 -1.096506 0.140302
-1.080494 0.142038 -1.080494 0.142038
-1.064372 0.143760 -1.064372 0.143760
-1.048144 0.145466 -1.048144 0.145466
-1.031809 0.147157 -1.031809 0.147157
-1.015370 0.148832 -1.015370 0.148832
-0.998828 0.150490 -0.998828 0.150490
-0.982184 0.152130 -0.982184 0.152130
-0.965440 0.153752 -0.965440 0.153752
-0.948598 0.155355 -0.948598 0.155355
-0.931659 0.156938 -0.931659 0.156938
-0.914625 0.158502 -0.914625 0.158502
-0.897497 0.160045 -0.897497 0.160045
-0.880277 0.161566 -0.880277 0.161566
-0.862966 0.163066 -0.862966 0.163066
-0.845566 0.164543 -0.845566 0.164543
-0.828080 0.165996 -0.828080 0.165996
-0.810507 0.167427 -0.810507 0.167427
-0.792851 0.168832 -0.792851 0.168832
-0.775112 0.170214 -0.775112 0.170214
-0.757294 0.171569 -0.757294 0.171569
-0.739396 0.172899 -0.739396 0.172899
-0.721421 0.174202 -0.721421 0.174202
-0.703372 0.175479 -0.703372 0.175479
-0.685248 0.176727 -0.685248 0.176727
-0.667054 0.177948 -0.667054 0.177948
-0.648789 0.179140 -0.648789 0.179140
-0.630457 0.180304 -0.630457 0.180304
-0.612058 0.181438 -0.612058 0.181438
-0.593595 0.182542 -0.593595 0.182542
-0.575070 0.183615 -0.575070 0.183615
-0.556484 0.184658 -0.556484 0.184658
-0.537839 0.185669 -0.537839 0.185669
-0.519138 0.186649 -0.519138 0.186649
-0.500382 0.187597 -0.500382 0.187597
-0.481573 0.188513 -0.481573 0.188513
-0.462714 0.189395 -0.462714 0.189395
-0.443805 0.190245 -0.443805 0.190245
-0.424849 0.191061 -0.424849 0.191061
-0.405848 0.191843 -0.405848 0.191843
-0.386804 0.192590 -0.386804 0.192590
-0.367719 0.193304 -0.367719 0.193304
-0.348595 0.193982 -0.348595 0.193982
-0.329434 0.194626 -0.329434 0.194626
-0.310238 0.195234 -0.310238 0.195234
-0.291009 0.195807 -0.291009 0.195807
-0.271748 0.196344 -0.271748 0.196344
-0.252459 0.196844 -0.252459 0.196844
-0.233143 0.197309 -0.233143 0.197309
-0.213802 0.197737 -0.213802 0.197737
-0.194438 0.198128 -0.194438 0.198128
-0.175054 0.198483 -0.175054 0.198483
-0.155651 0.198801 -0.155651 0.198801
-0.136231 0.199081 -0.136231 0.199081
-0.116796 0.199325 -0.116796 0.199325
-0.097349 0.199531 -0.097349 0.199531
-0.077892 0.199700 -0.077892 0.199700
-0.058426 0.199831 -0.058426 0.199831
-0.038954 0.199925 -0.038954 0.199925
-0.019478 0.199981 -0.019478 0.199981
-0.000000 0.200000 -0.000000 0.200000
0.019478 0.199981 0.019478 0.199981
0.038954 0.199925 0.038954 0.199925
0.058426 0.199831 0.058426 0.199831
0.077892 0.199700 0.077892 0.199700
0.097349 0.199531 0.097349 0.199531
0.116796 0.199325 0.116796 0.199325
0.136231 0.199081 0.136231 0.199081
0.155651 0.198801 0.155651 0.198801
0.175054 0.198483 0.175054 0.198483
0.194438 0.198128 0.194438 0.198128
0.213802 0.197737 0.213802 0.197737
0.233143 0.197309 0.233143 0.197309
0.252459 0.196844 0.252459 0.196844
0.271748 0.196344 0.271748 0.196344
0.291009 0.195807 0.291009 0.195807
0.310238 0.195234 0.310238 0.195234
0.329434 0.194626 0.329434 0.194626
0.348595 0.193982 0.348595 0.193982
0.367719 0.193304 0.367719 0.193304
0.386804 0.192590 0.386804 0.192590
0.405848 0.191843 0.405848 0.191843
0.424849 0.191061 0.424849 0.191061
0.443805 0.190245 0.443805 0.190245
0.462714 0.189395 0.462714 0.189395
0.481573 0.188513 0.481573 0.188513
0.500382 0.187597 0.500382 0.187597
0.519138 0.186649 0.519138 0.186649
0.537839 0.185669 0.537839 0.185669
0.556484 0.184658 0.556484 0.184658
0.575070 0.183615 0.575070 0.183615
0.593595 0.182542 0.593595 0.182542
0.612058 0.181438 0.612058 0.181438
0.630457 0.180304 0.630457 0.180304
0.648789 0.179140 0.648789 0.179140
0.667054 0.177948 0.667054 0.177948
0.685248 0.176727 0.685248 0.176727
0.703372 0.175479 0.703372 0.175479
0.721421 0.174202 0.721421 0.174202
0.739396 0.172899 0.739396 0.172899
0.757294 0.171569 0.757294 0.171569
0.775112 0.170214 0.775112 0.170214
0.792851 0.168832 0.792851 0.168832
0.810507 0.167427 0.810507 0.167427
0.828080 0.165996 0.828080 0.165996
0.845566 0.164543 0.845566 0.164543
0.862966 0.163066 0.862966 0.163066
0.880277 0.161566 0.880277 0.161566
0.897497 0.160045 0.897497 0.160045
0.914625 0.158502 0.914625 0.158502
0.931659 0.156938 0.931659 0.156938
0.948598 0.155355 0.948598 0.155355
0.965440 0.153752 0.965440 0.153752
0.982184 0.152130 0.982184 0.152130
0.998828 0.150490 0.998828 0.150490
1.015370 0.148832 1.015370 0.148832
1.031809 0.147157 1.031809 0.147157
1.048144 0.145466 1.048144 0.145466
1.064372 0.143760 1.064372 0.143760
1.080494 0.142038 1.080494 0.142038
1.096506 0.140302 1.096506 0.140302
1.112409 0.138553 1.112409 0.138553
1.128200 0.136791 1.128200 0.136791
1.143878 0.135016 1.143878 0.135016
1.159442 0.133229 1.159442 0.133229
1.174890 0.131432 1.174890 0.131432
1.190222 0.129625 1.190222 0.129625
1.205436 0.127808 1.205436 0.127808
1.220530 0.125982 1.220530 0.125982
1.235503 0.124147 1.235503 0.124147
1.250355 0.122306 1.250355 0.122306
1.265084 0.120457 1.265084 0.120457
1.279688 0.118603 1.279688 0.118603
1.294167 0.116743 1.294167 0.116743
1.308520 0.114878 1.308520 0.114878
1.322746 0.113009 1.322746 0.113009
1.336842 0.111136 1.336842 0.111136
1.350809 0.109261 1.350809 0.109261
1.364645 0.107384 1.364645 0.107384
1.378350 0.105506 1.378350 0.105506
1.391921 0.103627 1.391921 0.103627
1.405359 0.101748 1.405359 0.101748
1.418662 0.099870 1.418662 0.099870
1.431830 0.097993 1.431830 0.097993
1.444861 0.096118 1.444861 0.096118
1.457754 0.094246 1.457754 0.094246
1.470509 0.092377 1.470509 0.092377
1.483125 0.090513 1.483125 0.090513
1.495600 0.088653 1.495600 0.088653
1.507935 0.086798 1.507935 0.086798
1.520128 0.084949 1.520128 0.084949
1.532178 0.083107 1.532178 0.083107
1.544086 0.081272 1.544086 0.081272
1.555849 0.079446 1.555849 0.079446
1.567468 0.077627 1.567468 0.077627
1.578941 0.075818 1.578941 0.075818
1.590268 0.074019 1.590268 0.074019
1.601449 0.072229 1.601449 0.072229
1.612482 0.070451 1.612482 0.070451
1.623367 0.068685 1.623367 0.068685
1.634104 0.066931 1.634104 0.066931
1.644692 0.065189 1.644692 0.065189
1.655129 0.063461 1.655129 0.063461
1.665417 0.061746 1.665417 0.061746
1.675554 0.060046 1.675554 0.060046
1.685539 0.058361 1.685539 0.058361
1.695373 0.056692 1.695373 0.056692
1.705054 0.055038 1.705054 0.055038
1.714583 0.053402 1.714583 0.053402
1.723959 0.051782 1.723959 0.051782
1.733181 0.050180 1.733181 0.050180
1.742250 0.048596 1.742250 0.048596
1.751164 0.047031 1.751164 0.047031
1.759924 0.045485 1.759924 0.045485
1.768528 0.043958 1.768528 0.043958
1.776977 0.042452 1.776977 0.042452
1.785271 0.040966 1.785271 0.040966
1.793409 0.039501 1.793409 0.039501
