# Joukowski airfoil case 6
# a = 1, xi0 = -0.3, eta0 = 0, r = 1.3
# x   y   x/a   y/a
-2.176871 -0.190525 -2.176871 -0.190525
-2.173383 -0.197102 -2.173383 -0.197102
-2.169776 -0.203654 -2.169776 -0.203654
-2.166047 -0.210182 -2.166047 -0.210182
-2.162198 -0.216685 -2.162198 -0.216685
-2.158230 -0.223161 -2.158230 -0.223161
-2.154141 -0.229610 -2.154141 -0.229610
-2.149932 -0.236031 -2.149932 -0.236031
-2.145604 -0.242424 -2.145604 -0.242424
-2.141157 -0.248787 -2.141157 -0.248787
-2.136591 -0.255120 -2.136591 -0.255120
-2.131906 -0.261422 -2.131906 -0.261422
-2.127102 -0.267693 -2.127102 -0.267693
-2.122179 -0.273931 -2.122179 -0.273931
-2.117139 -0.280136 -2.117139 -0.280136
-2.111980 -0.286306 -2.111980 -0.286306
-2.106704 -0.292442 -2.106704 -0.292442
-2.101310 -0.298543 -2.101310 -0.298543
-2.095800 -0.304607 -2.095800 -0.304607
-2.090172 -0.310634 -2.090172 -0.310634
-2.084428 -0.316624 -2.084428 -0.316624
-2.078567 -0.322575 -2.078567 -0.322575
-2.072590 -0.328486 -2.072590 -0.328486
-2.066497 -0.334358 -2.066497 -0.334358
-2.060289 -0.340189 -2.060289 -0.340189
-2.053966 -0.345979 -2.053966 -0.345979
-2.047528 -0.351727 -2.047528 -0.351727
-2.040975 -0.357431 -2.040975 -0.357431
-2.034307 -0.363093 -2.034307 -0.363093
-2.027526 -0.368710 -2.027526 -0.368710
-2.020632 -0.374282 -2.020632 -0.374282
-2.013623 -0.379808 -2.013623 -0.379808
-2.006502 -0.385288 -2.006502 -0.385288
-1.999268 -0.390721 -1.999268 -0.390721
-1.991922 -0.396107 -1.991922 -0.396107
-1.984464 -0.401444 -1.984464 -0.401444
-1.976894 -0.406732 -1.976894 -0.406732
-1.969213 -0.411970 -1.969213 -0.411970
-1.961422 -0.417158 -1.961422 -0.417158
-1.953519 -0.422296 -1.953519 -0.422296
-1.945507 -0.427381 -1.945507 -0.427381
-1.937384 -0.432414 -1.937384 -0.432414
-1.929152 -0.437395 -1.929152 -0.437395
-1.920812 -0.442321 -1.920812 -0.442321
-1.912362 -0.447194 -1.912362 -0.447194
-1.903805 -0.452012 -1.903805 -0.452012
-1.895139 -0.456775 -1.895139 -0.456775
-1.886366 -0.461481 -1.886366 -0.461481
-1.877486 -0.466131 -1.877486 -0.466131
-1.868500 -0.470724 -1.868500 -0.470724
-1.859407 -0.475259 -1.859407 -0.475259
-1.850209 -0.479736 -1.850209 -0.479736
-1.840905 -0.484154 -1.840905 -0.484154
-1.831496 -0.488513 -1.831496 -0.488513
-1.821983 -0.492812 -1.821983 -0.492812
-1.812366 -0.497050 -1.812366 -0.497050
-1.802645 -0.501227 -1.802645 -0.501227
-1.792821 -0.505342 -1.792821 -0.505342
-1.782895 -0.509395 -1.782895 -0.509395
-1.772866 -0.513386 -1.772866 -0.513386
-1.762735 -0.517313 -1.762735 -0.517313
-1.752504 -0.521177 -1.752504 -0.521177
-1.742171 -0.524977 -1.742171 -0.524977
-1.731738 -0.528712 -1.731738 -0.528712
-1.721205 -0.532382 -1.721205 -0.532382
-1.710573 -0.535986 -1.710573 -0.535986
-1.699841 -0.539524 -1.699841 -0.539524
-1.689012 -0.542996 -1.689012 -0.542996
-1.678084 -0.546401 -1.678084 -0.546401
-1.667059 -0.549738 -1.667059 -0.549738
-1.655937 -0.553007 -1.655937 -0.553007
-1.644719 -0.556209 -1.644719 -0.556209
-1.633404 -0.559341 -1.633404 -0.559341
-1.621995 -0.562405 -1.621995 -0.562405
-1.610490 -0.565399 -1.610490 -0.565399
-1.598891 -0.568323 -1.598891 -0.568323
-1.587198 -0.571177 -1.587198 -0.571177
-1.575412 -0.573960 -1.575412 -0.573960
-1.563533 -0.576672 -1.563533 -0.576672
-1.551562 -0.579314 -1.551562 -0.579314
-1.539499 -0.581883 -1.539499 -0.581883
-1.527345 -0.584380 -1.527345 -0.584380
-1.515100 -0.586805 -1.515100 -0.586805
-1.502765 -0.589158 -1.502765 -0.589158
-1.490341 -0.591437 -1.490341 -0.591437
-1.477827 -0.593644 -1.477827 -0.593644
-1.465225 -0.595777 -1.465225 -0.595777
-1.452535 -0.597836 -1.452535 -0.597836
-1.439758 -0.599821 -1.439758 -0.599821
-1.426894 -0.601732 -1.426894 -0.601732
-1.413944 -0.603568 -1.413944 -0.603568
-1.400909 -0.605329 -1.400909 -0.605329
-1.387788 -0.607016 -1.387788 -0.607016
-1.374583 -0.608627 -1.374583 -0.608627
-1.361294 -0.610163 -1.361294 -0.610163
-1.347922 -0.611624 -1.347922 -0.611624
-1.334467 -0.613008 -1.334467 -0.613008
-1.320929 -0.614317 -1.320929 -0.614317
-1.307311 -0.615550 -1.307311 -0.615550
-1.293611 -0.616706 -1.293611 -0.616706
-1.279831 -0.617786 -1.279831 -0.617786
-1.265972 -0.618790 -1.265972 -0.618790
-1.252033 -0.619717 -1.252033 -0.619717
-1.238016 -0.620567 -1.238016 -0.620567
-1.223921 -0.621341 -1.223921 -0.621341
-1.209748 -0.622037 -1.209748 -0.622037
-1.195499 -0.622657 -1.195499 -0.622657
-1.181174 -0.623200 -1.181174 -0.623200
-1.166774 -0.623666 -1.166774 -0.623666
-1.152299 -0.624055 -1.152299 -0.624055
-1.137749 -0.624367 -1.137749 -0.624367
-1.123126 -0.624601 -1.123126 -0.624601
-1.108431 -0.624759 -1.108431 -0.624759
-1.093663 -0.624840 -1.093663 -0.624840
-1.078823 -0.624844 -1.078823 -0.624844
-1.063913 -0.624770 -1.063913 -0.624770
-1.048932 -0.624620 -1.048932 -0.624620
-1.033881 -0.624393 -1.033881 -0.624393
-1.018762 -0.624090 -1.018762 -0.624090
-1.003574 -0.623710 -1.003574 -0.623710
-0.988318 -0.623253 -0.988318 -0.623253
-0.972996 -0.622720 -0.972996 -0.622720
-0.957607 -0.622111 -0.957607 -0.622111
-0.942152 -0.621426 -0.942152 -0.621426
-0.926633 -0.620665 -0.926633 -0.620665
-0.911049 -0.619828 -0.911049 -0.619828
-0.895401 -0.618915 -0.895401 -0.618915
-0.879691 -0.617928 -0.879691 -0.617928
-0.863918 -0.616865 -0.863918 -0.616865
-0.848084 -0.615727 -0.848084 -0.615727
-0.832188 -0.614515 -0.832188 -0.614515
-0.816233 -0.613228 -0.816233 -0.613228
-0.800218 -0.611868 -0.800218 -0.611868
-0.784144 -0.610433 -0.784144 -0.610433
-0.768012 -0.608925 -0.768012 -0.608925
-0.751823 -0.607344 -0.751823 -0.607344
-0.735577 -0.605691 -0.735577 -0.605691
-0.719276 -0.603964 -0.719276 -0.603964
-0.702919 -0.602166 -0.702919 -0.602166
-0.686507 -0.600296 -0.686507 -0.600296
-0.670042 -0.598355 -0.670042 -0.598355
-0.653524 -0.596342 -0.653524 -0.596342
-0.636953 -0.594260 -0.636953 -0.594260
-0.620331 -0.592107 -0.620331 -0.592107
-0.603658 -0.589885 -0.603658 -0.589885
-0.586936 -0.587594 -0.586936 -0.587594
-0.570163 -0.585234 -0.570163 -0.585234
-0.553343 -0.582806 -0.553343 -0.582806
-0.536474 -0.580310 -0.536474 -0.580310
-0.519559 -0.577747 -0.519559 -0.577747
-0.502598 -0.575118 -0.502598 -0.575118
-0.485591 -0.572423 -0.485591 -0.572423
-0.468539 -0.569663 -0.468539 -0.569663
-0.451444 -0.566838 -0.451444 -0.566838
-0.434306 -0.563949 -0.434306 -0.563949
-0.417125 -0.560996 -0.417125 -0.560996
-0.399903 -0.557980 -0.399903 -0.557980
-0.382641 -0.554903 -0.382641 -0.554903
-0.365338 -0.551763 -0.365338 -0.551763
-0.347997 -0.548563 -0.347997 -0.548563
-0.330618 -0.545303 -0.330618 -0.545303
-0.313202 -0.541983 -0.313202 -0.541983
-0.295749 -0.538605 -0.295749 -0.538605
-0.278260 -0.535169 -0.278260 -0.535169
-0.260737 -0.531676 -0.260737 -0.531676
-0.243180 -0.528126 -0.243180 -0.528126
-0.225590 -0.524521 -0.225590 -0.524521
-0.207969 -0.520861 -0.207969 -0.520861
-0.190316 -0.517148 -0.190316 -0.517148
-0.172633 -0.513381 -0.172633 -0.513381
-0.154920 -0.509562 -0.154920 -0.509562
-0.137179 -0.505692 -0.137179 -0.505692
-0.119411 -0.501772 -0.119411 -0.501772
-0.101616 -0.497802 -0.101616 -0.497802
-0.083796 -0.493784 -0.083796 -0.493784
-0.065951 -0.489718 -0.065951 -0.489718
-0.048082 -0.485605 -0.048082 -0.485605
-0.030191 -0.481447 -0.030191 -0.481447
-0.012278 -0.477245 -0.012278 -0.477245
0.005656 -0.472998 0.005656 -0.472998
0.023610 -0.468709 0.023610 -0.468709
0.041582 -0.464379 0.041582 -0.464379
0.059571 -0.460008 0.059571 -0.460008
0.077577 -0.455598 0.077577 -0.455598
0.095599 -0.451150 0.095599 -0.451150
0.113635 -0.446664 0.113635 -0.446664
0.131685 -0.442142 0.131685 -0.442142
0.149747 -0.437585 0.149747 -0.437585
0.167820 -0.432995 0.167820 -0.432995
0.185903 -0.428371 0.185903 -0.428371
0.203995 -0.423717 0.203995 -0.423717
0.222095 -0.419031 0.222095 -0.419031
0.240201 -0.414317 0.240201 -0.414317
0.258313 -0.409575 0.258313 -0.409575
0.276429 -0.404807 0.276429 -0.404807
0.294548 -0.400012 0.294548 -0.400012
0.312669 -0.395194 0.312669 -0.395194
0.330791 -0.390353 0.330791 -0.390353
0.348912 -0.385490 0.348912 -0.385490
0.367031 -0.380607 0.367031 -0.380607
0.385147 -0.375705 0.385147 -0.375705
0.403258 -0.370785 0.403258 -0.370785
0.421364 -0.365849 0.421364 -0.365849
0.439462 -0.360897 0.439462 -0.360897
0.457552 -0.355932 0.457552 -0.355932
0.475632 -0.350955 0.475632 -0.350955
0.493701 -0.345966 0.493701 -0.345966
0.511758 -0.340968 0.511758 -0.340968
0.529800 -0.335962 0.529800 -0.335962
0.547826 -0.330948 0.547826 -0.330948
0.565836 -0.325930 0.565836 -0.325930
0.583827 -0.320907 0.583827 -0.320907
0.601799 -0.315881 0.601799 -0.315881
0.619748 -0.310854 0.619748 -0.310854
0.637675 -0.305828 0.637675 -0.305828
0.655577 -0.300803 0.655577 -0.300803
0.673453 -0.295780 0.673453 -0.295780
0.691301 -0.290763 0.691301 -0.290763
0.709120 -0.285751 0.709120 -0.285751
0.726908 -0.280746 0.726908 -0.280746
0.744663 -0.275751 0.744663 -0.275751
0.762383 -0.270765 0.762383 -0.270765
0.780068 -0.265791 0.780068 -0.265791
0.797714 -0.260830 0.797714 -0.260830
0.815321 -0.255884 0.815321 -0.255884
0.832887 -0.250953 0.832887 -0.250953
0.850409 -0.246040 0.850409 -0.246040
0.867886 -0.241146 0.867886 -0.241146
0.885316 -0.236272 0.885316 -0.236272
0.902698 -0.231420 0.902698 -0.231420
0.920028 -0.226591 0.920028 -0.226591
0.937306 -0.221786 0.937306 -0.221786
0.954530 -0.217008 0.954530 -0.217008
