# Joukowski airfoil case 8
# a = 1, xi0 = -0.1, eta0 = 0.2, r = 1.11803
# x   y   x/a   y/a
0.907239 0.386585 0.907239 0.386585
0.893196 0.390364 0.893196 0.390364
0.879107 0.394120 0.879107 0.394120
0.864972 0.397851 0.864972 0.397851
0.850793 0.401557 0.850793 0.401557
0.836570 0.405236 0.836570 0.405236
0.822305 0.408890 0.822305 0.408890
0.807997 0.412516 0.807997 0.412516
0.793649 0.416114 0.793649 0.416114
0.779260 0.419684 0.779260 0.419684
0.764832 0.423225 0.764832 0.423225
0.750365 0.426735 0.750365 0.426735
0.735860 0.430216 0.735860 0.430216
0.721318 0.433665 0.721318 0.433665
0.706740 0.437083 0.706740 0.437083
0.692127 0.440468 0.692127 0.440468
0.677479 0.443821 0.677479 0.443821
0.662798 0.447140 0.662798 0.447140
0.648084 0.450425 0.648084 0.450425
0.633338 0.453676 0.633338 0.453676
0.618560 0.456892 0.618560 0.456892
0.603752 0.460071 0.603752 0.460071
0.588915 0.463215 0.588915 0.463215
0.574049 0.466322 0.574049 0.466322
0.559155 0.469391 0.559155 0.469391
0.544234 0.472423 0.544234 0.472423
0.529286 0.475416 0.529286 0.475416
0.514314 0.478370 0.514314 0.478370
0.499316 0.481285 0.499316 0.481285
0.484295 0.484160 0.484295 0.484160
0.469251 0.486995 0.469251 0.486995
0.454185 0.489789 0.454185 0.489789
0.439097 0.492542 0.439097 0.492542
0.423989 0.495253 0.423989 0.495253
0.408861 0.497921 0.408861 0.497921
0.393715 0.500548 0.393715 0.500548
0.378550 0.503131 0.378550 0.503131
0.363368 0.505670 0.363368 0.505670
0.348170 0.508166 0.348170 0.508166
0.332956 0.510617 0.332956 0.510617
0.317728 0.513024 0.317728 0.513024
0.302485 0.515386 0.302485 0.515386
0.287229 0.517702 0.287229 0.517702
0.271961 0.519972 0.271961 0.519972
0.256682 0.522196 0.256682 0.522196
0.241392 0.524374 0.241392 0.524374
0.226092 0.526504 0.226092 0.526504
0.210782 0.528587 0.210782 0.528587
0.195465 0.530623 0.195465 0.530623
0.180140 0.532611 0.180140 0.532611
0.164809 0.534550 0.164809 0.534550
0.149472 0.536441 0.149472 0.536441
0.134130 0.538283 0.134130 0.538283
0.118784 0.540076 0.118784 0.540076
0.103434 0.541820 0.103434 0.541820
0.088082 0.543514 0.088082 0.543514
0.072728 0.545158 0.072728 0.545158
0.057373 0.546752 0.057373 0.546752
0.042019 0.548295 0.042019 0.548295
0.026664 0.549787 0.026664 0.549787
0.011312 0.551229 0.011312 0.551229
-0.004038 0.552620 -0.004038 0.552620
-0.019385 0.553959 -0.019385 0.553959
-0.034729 0.555247 -0.034729 0.555247
-0.050067 0.556483 -0.050067 0.556483
-0.065400 0.557667 -0.065400 0.557667
-0.080726 0.558798 -0.080726 0.558798
-0.096045 0.559878 -0.096045 0.559878
-0.111356 0.560905 -0.111356 0.560905
-0.126659 0.561880 -0.126659 0.561880
-0.141952 0.562802 -0.141952 0.562802
-0.157234 0.563671 -0.157234 0.563671
-0.172505 0.564487 -0.172505 0.564487
-0.187764 0.565249 -0.187764 0.565249
-0.203011 0.565959 -0.203011 0.565959
-0.218243 0.566615 -0.218243 0.566615
-0.233462 0.567218 -0.233462 0.567218
-0.248665 0.567768 -0.248665 0.567768
-0.263852 0.568263 -0.263852 0.568263
-0.279022 0.568706 -0.279022 0.568706
-0.294175 0.569094 -0.294175 0.569094
-0.309309 0.569429 -0.309309 0.569429
-0.324424 0.569710 -0.324424 0.569710
-0.339519 0.569937 -0.339519 0.569937
-0.354593 0.570110 -0.354593 0.570110
-0.369646 0.570229 -0.369646 0.570229
-0.384676 0.570295 -0.384676 0.570295
-0.399683 0.570306 -0.399683 0.570306
-0.414666 0.570264 -0.414666 0.570264
-0.429625 0.570168 -0.429625 0.570168
-0.444558 0.570017 -0.444558 0.570017
-0.459464 0.569814 -0.459464 0.569814
-0.474344 0.569556 -0.474344 0.569556
-0.489195 0.569245 -0.489195 0.569245
-0.504018 0.568880 -0.504018 0.568880
-0.518812 0.568461 -0.518812 0.568461
-0.533575 0.567989 -0.533575 0.567989
-0.548307 0.567463 -0.548307 0.567463
-0.563008 0.566884 -0.563008 0.566884
-0.577676 0.566252 -0.577676 0.566252
-0.592311 0.565567 -0.592311 0.565567
-0.606911 0.564828 -0.606911 0.564828
-0.621477 0.564037 -0.621477 0.564037
-0.636007 0.563193 -0.636007 0.563193
-0.650501 0.562296 -0.650501 0.562296
-0.664957 0.561347 -0.664957 0.561347
-0.679376 0.560345 -0.679376 0.560345
-0.693756 0.559292 -0.693756 0.559292
-0.708096 0.558186 -0.708096 0.558186
-0.722397 0.557028 -0.722397 0.557028
-0.736656 0.555819 -0.736656 0.555819
-0.750874 0.554558 -0.750874 0.554558
-0.765049 0.553246 -0.765049 0.553246
-0.779181 0.551883 -0.779181 0.551883
-0.793269 0.550469 -0.793269 0.550469
-0.807312 0.549004 -0.807312 0.549004
-0.821310 0.547489 -0.821310 0.547489
-0.835261 0.545924 -0.835261 0.545924
-0.849166 0.544309 -0.849166 0.544309
-0.863023 0.542644 -0.863023 0.542644
-0.876832 0.540930 -0.876832 0.540930
-0.890591 0.539167 -0.890591 0.539167
-0.904300 0.537355 -0.904300 0.537355
-0.917959 0.535494 -0.917959 0.535494
-0.931567 0.533585 -0.931567 0.533585
-0.945122 0.531628 -0.945122 0.531628
-0.958625 0.529624 -0.958625 0.529624
-0.972074 0.527572 -0.972074 0.527572
-0.985469 0.525473 -0.985469 0.525473
-0.998808 0.523327 -0.998808 0.523327
-1.012093 0.521135 -1.012093 0.521135
-1.025320 0.518896 -1.025320 0.518896
-1.038491 0.516612 -1.038491 0.516612
-1.051604 0.514283 -1.051604 0.514283
-1.064658 0.511909 -1.064658 0.511909
-1.077653 0.509490 -1.077653 0.509490
-1.090588 0.507027 -1.090588 0.507027
-1.103463 0.504520 -1.103463 0.504520
-1.116276 0.501969 -1.116276 0.501969
-1.129027 0.499375 -1.129027 0.499375
-1.141715 0.496739 -1.141715 0.496739
-1.154340 0.494061 -1.154340 0.494061
-1.166901 0.491340 -1.166901 0.491340
-1.179397 0.488578 -1.179397 0.488578
-1.191828 0.485775 -1.191828 0.485775
-1.204192 0.482932 -1.204192 0.482932
-1.216490 0.480048 -1.216490 0.480048
-1.228720 0.477125 -1.228720 0.477125
-1.240882 0.474162 -1.240882 0.474162
-1.252975 0.471161 -1.252975 0.471161
-1.264999 0.468121 -1.264999 0.468121
-1.276952 0.465044 -1.276952 0.465044
-1.288835 0.461929 -1.288835 0.461929
-1.300646 0.458777 -1.300646 0.458777
-1.312385 0.455589 -1.312385 0.455589
-1.324052 0.452365 -1.324052 0.452365
-1.335645 0.449105 -1.335645 0.449105
-1.347163 0.445811 -1.347163 0.445811
-1.358607 0.442482 -1.358607 0.442482
-1.369976 0.439120 -1.369976 0.439120
-1.381269 0.435724 -1.381269 0.435724
-1.392485 0.432295 -1.392485 0.432295
-1.403624 0.428834 -1.403624 0.428834
-1.414685 0.425341 -1.414685 0.425341
-1.425667 0.421817 -1.425667 0.421817
-1.436570 0.418263 -1.436570 0.418263
-1.447394 0.414678 -1.447394 0.414678
-1.458137 0.411064 -1.458137 0.411064
-1.468799 0.407421 -1.468799 0.407421
-1.479380 0.403750 -1.479380 0.403750
-1.489878 0.400051 -1.489878 0.400051
-1.500293 0.396324 -1.500293 0.396324
-1.510625 0.392571 -1.510625 0.392571
-1.520874 0.388792 -1.520874 0.388792
-1.531037 0.384988 -1.531037 0.384988
-1.541115 0.381158 -1.541115 0.381158
-1.551108 0.377305 -1.551108 0.377305
-1.561014 0.373428 -1.561014 0.373428
-1.570833 0.369528 -1.570833 0.369528
-1.580565 0.365605 -1.580565 0.365605
-1.590209 0.361661 -1.590209 0.361661
-1.599763 0.357696 -1.599763 0.357696
-1.609229 0.353710 -1.609229 0.353710
-1.618605 0.349704 -1.618605 0.349704
-1.627890 0.345679 -1.627890 0.345679
-1.637085 0.341636 -1.637085 0.341636
-1.646188 0.337575 -1.646188 0.337575
-1.655199 0.333496 -1.655199 0.333496
-1.664117 0.329401 -1.664117 0.329401
-1.672943 0.325290 -1.672943 0.325290
-1.681674 0.321164 -1.681674 0.321164
-1.690311 0.317023 -1.690311 0.317023
-1.698854 0.312868 -1.698854 0.312868
-1.707301 0.308700 -1.707301 0.308700
-1.715653 0.304519 -1.715653 0.304519
-1.723908 0.300327 -1.723908 0.300327
-1.732066 0.296123 -1.732066 0.296123
-1.740126 0.291909 -1.740126 0.291909
-1.748089 0.287685 -1.748089 0.287685
-1.755954 0.283452 -1.755954 0.283452
-1.763719 0.279211 -1.763719 0.279211
-1.771385 0.274961 -1.771385 0.274961
-1.778951 0.270705 -1.778951 0.270705
-1.786416 0.266443 -1.786416 0.266443
-1.793781 0.262175 -1.793781 0.262175
-1.801044 0.257902 -1.801044 0.257902
-1.808205 0.253625 -1.808205 0.253625
-1.815263 0.249344 -1.815263 0.249344
-1.822219 0.245061 -1.822219 0.245061
-1.829071 0.240776 -1.829071 0.240776
-1.835819 0.236489 -1.835819 0.236489
-1.842463 0.232202 -1.842463 0.232202
-1.849002 0.227915 -1.849002 0.227915
-1.855436 0.223629 -1.855436 0.223629
-1.861763 0.219345 -1.861763 0.219345
-1.867985 0.215063 -1.867985 0.215063
-1.874100 0.210784 -1.874100 0.210784
-1.880107 0.206509 -1.880107 0.206509
-1.886007 0.202238 -1.886007 0.202238
-1.891799 0.197973 -1.891799 0.197973
-1.897482 0.193714 -1.897482 0.193714
-1.903056 0.189462 -1.903056 0.189462
-1.908521 0.185217 -1.908521 0.185217
-1.913876 0.180980 -1.913876 0.180980
-1.919121 0.176753 -1.919121 0.176753
-1.924254 0.172535 -1.924254 0.172535
-1.929277 0.168328 -1.929277 0.168328
-1.934188 0.164132 -1.934188 0.164132
-1.938986 0.159948 -1.938986 0.159948
-1.943672 0.155777 -1.943672 0.155777
-1.948246 0.151619 -1.948246 0.151619
-1.952706 0.147475 -1.952706 0.147475
-1.957052 0.143347 -1.957052 0.143347
-1.961284 0.139234 -1.961284 0.139234
-1.965401 0.135138 -1.965401 0.135138
-1.969404 0.131058 -1.969404 0.131058
-1.973291 0.126997 -1.973291 0.126997
-1.977062 0.122955 -1.977062 0.122955
-1.980717 0.118932 -1.980717 0.118932
-1.984255 0.114929 -1.984255 0.114929
-1.987676 0.110946 -1.987676 0.110946
-1.990980 0.106986 -1.990980 0.106986
-1.994166 0.103048 -1.994166 0.103048
-1.997234 0.099133 -1.997234 0.099133
-2.000183 0.095242 -2.000183 0.095242
-2.003013 0.091375 -2.003013 0.091375
-2.005724 0.087534 -2.005724 0.087534
-2.008315 0.083719 -2.008315 0.083719
-2.010786 0.079930 -2.010786 0.079930
-2.013137 0.076169 -2.013137 0.076169
-2.015367 0.072436 -2.015367 0.072436
-2.017475 0.068733 -2.017475 0.068733
-2.019462 0.065058 -2.019462 0.065058
-2.021327 0.061414 -2.021327 0.061414
-2.023070 0.057801 -2.023070 0.057801
-2.024689 0.054220 -2.024689 0.054220
-2.026186 0.050671 -2.026186 0.050671
-2.027560 0.047156 -2.027560 0.047156
-2.028809 0.043674 -2.028809 0.043674
-2.029935 0.040226 -2.029935 0.040226
-2.030936 0.036814 -2.030936 0.036814
-2.031812 0.033438 -2.031812 0.033438
-2.032563 0.030099 -2.032563 0.030099
-2.033189 0.026796 -2.033189 0.026796
-2.033689 0.023532 -2.033689 0.023532
-2.034062 0.020306 -2.034062 0.020306
-2.034309 0.017119 -2.034309 0.017119
-2.034429 0.013972 -2.034429 0.013972
-2.034422 0.010866 -2.034422 0.010866
-2.034288 0.007801 -2.034288 0.007801
-2.034025 0.004777 -2.034025 0.004777
-2.033635 0.001796 -2.033635 0.001796
-2.033115 -0.001142 -2.033115 -0.001142
-2.032467 -0.004036 -2.032467 -0.004036
-2.031690 -0.006886 -2.031690 -0.006886
-2.030783 -0.009691 -2.030783 -0.009691
-2.029747 -0.012450 -2.029747 -0.012450
-2.028580 -0.015164 -2.028580 -0.015164
-2.027283 -0.017830 -2.027283 -0.017830
-2.025855 -0.020450 -2.025855 -0.020450
-2.024296 -0.023021 -2.024296 -0.023021
-2.022606 -0.025545 -2.022606 -0.025545
-2.020784 -0.028019 -2.020784 -0.028019
-2.018830 -0.030444 -2.018830 -0.030444
-2.016744 -0.032819 -2.016744 -0.032819
-2.014525 -0.035143 -2.014525 -0.035143
-2.012173 -0.037417 -2.012173 -0.037417
-2.009688 -0.039638 -2.009688 -0.039638
-2.007070 -0.041808 -2.007070 -0.041808
-2.004318 -0.043925 -2.004318 -0.043925
-2.001431 -0.045989 -2.001431 -0.045989
-1.998411 -0.048000 -1.998411 -0.048000
-1.995255 -0.049956 -1.995255 -0.049956
-1.991965 -0.051858 -1.991965 -0.051858
-1.988540 -0.053705 -1.988540 -0.053705
-1.984979 -0.055497 -1.984979 -0.055497
-1.981282 -0.057233 -1.981282 -0.057233
-1.977449 -0.058913 -1.977449 -0.058913
-1.973480 -0.060537 -1.973480 -0.060537
-1.969374 -0.062103 -1.969374 -0.062103
-1.965132 -0.063613 -1.965132 -0.063613
-1.960752 -0.065064 -1.960752 -0.065064
-1.956235 -0.066458 -1.956235 -0.066458
-1.951580 -0.067793 -1.951580 -0.067793
-1.946788 -0.069069 -1.946788 -0.069069
-1.941857 -0.070286 -1.941857 -0.070286
-1.936787 -0.071445 -1.936787 -0.071445
-1.931580 -0.072543 -1.931580 -0.072543
-1.926233 -0.073582 -1.926233 -0.073582
-1.920747 -0.074560 -1.920747 -0.074560
-1.915121 -0.075478 -1.915121 -0.075478
-1.909356 -0.076336 -1.909356 -0.076336
-1.903451 -0.077133 -1.903451 -0.077133
-1.897406 -0.077868 -1.897406 -0.077868
-1.891221 -0.078543 -1.891221 -0.078543
-1.884895 -0.079156 -1.884895 -0.079156
-1.878429 -0.079707 -1.878429 -0.079707
-1.871821 -0.080197 -1.871821 -0.080197
-1.865072 -0.080625 -1.865072 -0.080625
-1.858182 -0.080991 -1.858182 -0.080991
-1.851150 -0.081296 -1.851150 -0.081296
-1.843977 -0.081538 -1.843977 -0.081538
-1.836661 -0.081717 -1.836661 -0.081717
-1.829204 -0.081835 -1.829204 -0.081835
-1.821604 -0.081891 -1.821604 -0.081891
-1.813861 -0.081884 -1.813861 -0.081884
-1.805976 -0.081815 -1.805976 -0.081815
-1.797948 -0.081684 -1.797948 -0.081684
-1.789777 -0.081491 -1.789777 -0.081491
-1.781463 -0.081236 -1.781463 -0.081236
-1.773005 -0.080918 -1.773005 -0.080918
-1.764404 -0.080539 -1.764404 -0.080539
-1.755660 -0.080098 -1.755660 -0.080098
-1.746772 -0.079596 -1.746772 -0.079596
-1.737739 -0.079032 -1.737739 -0.079032
-1.728564 -0.078407 -1.728564 -0.078407
-1.719244 -0.077720 -1.719244 -0.077720
-1.709779 -0.076973 -1.709779 -0.076973
-1.700171 -0.076166 -1.700171 -0.076166
-1.690419 -0.075298 -1.690419 -0.075298
-1.680522 -0.074370 -1.680522 -0.074370
-1.670480 -0.073382 -1.670480 -0.073382
-1.660294 -0.072334 -1.660294 -0.072334
-1.649964 -0.071228 -1.649964 -0.071228
-1.639489 -0.070063 -1.639489 -0.070063
-1.628870 -0.068840 -1.628870 -0.068840
-1.618106 -0.067559 -1.618106 -0.067559
-1.607198 -0.066220 -1.607198 -0.066220
-1.596145 -0.064824 -1.596145 -0.064824
-1.584947 -0.063372 -1.584947 -0.063372
-1.573605 -0.061864 -1.573605 -0.061864
-1.562119 -0.060300 -1.562119 -0.060300
-1.550488 -0.058681 -1.550488 -0.058681
-1.538713 -0.057008 -1.538713 -0.057008
-1.526794 -0.055281 -1.526794 -0.055281
-1.514730 -0.053501 -1.514730 -0.053501
-1.502523 -0.051668 -1.502523 -0.051668
-1.490172 -0.049783 -1.490172 -0.049783
-1.477677 -0.047848 -1.477677 -0.047848
-1.465039 -0.045861 -1.465039 -0.045861
-1.452257 -0.043825 -1.452257 -0.043825
-1.439333 -0.041740 -1.439333 -0.041740
-1.426265 -0.039607 -1.426265 -0.039607
-1.413055 -0.037426 -1.413055 -0.037426
-1.399702 -0.035199 -1.399702 -0.035199
-1.386207 -0.032925 -1.386207 -0.032925
-1.372571 -0.030607 -1.372571 -0.030607
-1.358792 -0.028245 -1.358792 -0.028245
-1.344873 -0.025840 -1.344873 -0.025840
-1.330813 -0.023393 -1.330813 -0.023393
-1.316612 -0.020904 -1.316612 -0.020904
-1.302271 -0.018376 -1.302271 -0.018376
-1.287790 -0.015808 -1.287790 -0.015808
-1.273171 -0.013202 -1.273171 -0.013202
-1.258412 -0.010558 -1.258412 -0.010558
-1.243515 -0.007879 -1.243515 -0.007879
-1.228481 -0.005165 -1.228481 -0.005165
-1.213309 -0.002417 -1.213309 -0.002417
-1.198001 0.000364 -1.198001 0.000364
-1.182556 0.003176 -1.182556 0.003176
-1.166976 0.006018 -1.166976 0.006018
-1.151261 0.008890 -1.151261 0.008890
-1.135412 0.011790 -1.135412 0.011790
-1.119430 0.014716 -1.119430 0.014716
-1.103315 0.017668 -1.103315 0.017668
-1.087067 0.020643 -1.087067 0.020643
-1.070689 0.023642 -1.070689 0.023642
-1.054180 0.026662 -1.054180 0.026662
-1.037542 0.029703 -1.037542 0.029703
-1.020775 0.032762 -1.020775 0.032762
-1.003880 0.035838 -1.003880 0.035838
-0.986858 0.038931 -0.986858 0.038931
-0.969711 0.042038 -0.969711 0.042038
-0.952439 0.045159 -0.952439 0.045159
-0.935043 0.048291 -0.935043 0.048291
-0.917524 0.051434 -0.917524 0.051434
-0.899884 0.054585 -0.899884 0.054585
-0.882123 0.057744 -0.882123 0.057744
-0.864243 0.060909 -0.864243 0.060909
-0.846244 0.064078 -0.846244 0.064078
-0.828129 0.067250 -0.828129 0.067250
-0.809899 0.070423 -0.809899 0.070423
-0.791554 0.073596 -0.791554 0.073596
-0.773097 0.076768 -0.773097 0.076768
-0.754528 0.079936 -0.754528 0.079936
-0.735849 0.083099 -0.735849 0.083099
-0.717061 0.086256 -0.717061 0.086256
-0.698167 0.089405 -0.698167 0.089405
-0.679167 0.092544 -0.679167 0.092544
-0.660063 0.095672 -0.660063 0.095672
-0.640857 0.098788 -0.640857 0.098788
-0.621550 0.101889 -0.621550 0.101889
-0.602145 0.104974 -0.602145 0.104974
-0.582643 0.108042 -0.582643 0.108042
-0.563045 0.111090 -0.563045 0.111090
-0.543355 0.114118 -0.543355 0.114118
-0.523572 0.117124 -0.523572 0.117124
-0.503700 0.120106 -0.503700 0.120106
-0.483741 0.123062 -0.483741 0.123062
-0.463695 0.125991 -0.463695 0.125991
-0.443567 0.128892 -0.443567 0.128892
-0.423356 0.131763 -0.423356 0.131763
-0.403067 0.134601 -0.403067 0.134601
-0.382700 0.137407 -0.382700 0.137407
-0.362259 0.140178 -0.362259 0.140178
-0.341744 0.142913 -0.341744 0.142913
-0.321159 0.145610 -0.321159 0.145610
-0.300507 0.148268 -0.300507 0.148268
-0.279788 0.150885 -0.279788 0.150885
-0.259006 0.153460 -0.259006 0.153460
-0.238164 0.155991 -0.238164 0.155991
-0.217263 0.158477 -0.217263 0.158477
-0.196306 0.160917 -0.196306 0.160917
-0.175296 0.163309 -0.175296 0.163309
-0.154235 0.165652 -0.154235 0.165652
-0.133126 0.167944 -0.133126 0.167944
-0.111972 0.170185 -0.111972 0.170185
-0.090776 0.172372 -0.090776 0.172372
-0.069539 0.174506 -0.069539 0.174506
-0.048266 0.176584 -0.048266 0.176584
-0.026958 0.178605 -0.026958 0.178605
-0.005619 0.180568 -0.005619 0.180568
0.015749 0.182472 0.015749 0.182472
0.037142 0.184316 0.037142 0.184316
0.058558 0.186099 0.058558 0.186099
0.079993 0.187820 0.079993 0.187820
0.101446 0.189477 0.101446 0.189477
0.122911 0.191071 0.122911 0.191071
0.144388 0.192599 0.144388 0.192599
0.165872 0.194061 0.165872 0.194061
0.187360 0.195457 0.187360 0.195457
0.208850 0.196785 0.208850 0.196785
0.230338 0.198044 0.230338 0.198044
0.251820 0.199235 0.251820 0.199235
0.273295 0.200356 0.273295 0.200356
0.294758 0.201406 0.294758 0.201406
0.316206 0.202386 0.316206 0.202386
0.337636 0.203294 0.337636 0.203294
0.359046 0.204130 0.359046 0.204130
0.380430 0.204894 0.380430 0.204894
0.401787 0.205585 0.401787 0.205585
0.423113 0.206203 0.423113 0.206203
0.444405 0.206747 0.444405 0.206747
0.465659 0.207217 0.465659 0.207217
0.486872 0.207614 0.486872 0.207614
0.508040 0.207936 0.508040 0.207936
0.529162 0.208184 0.529162 0.208184
0.550232 0.208358 0.550232 0.208358
0.571248 0.208458 0.571248 0.208458
0.592206 0.208484 0.592206 0.208484
0.613104 0.208435 0.613104 0.208435
0.633937 0.208312 0.633937 0.208312
0.654703 0.208116 0.654703 0.208116
0.675398 0.207846 0.675398 0.207846
0.696019 0.207503 0.696019 0.207503
0.716563 0.207086 0.716563 0.207086
0.737026 0.206598 0.737026 0.206598
0.757405 0.206037 0.757405 0.206037
0.777698 0.205405 0.777698 0.205405
0.797900 0.204701 0.797900 0.204701
0.818008 0.203927 0.818008 0.203927
0.838020 0.203084 0.838020 0.203084
0.857932 0.202171 0.857932 0.202171
0.877741 0.201190 0.877741 0.201190
0.897445 0.200141 0.897445 0.200141
0.917039 0.199026 0.917039 0.199026
0.936521 0.197845 0.936521 0.197845
0.955888 0.196599 0.955888 0.196599
0.975136 0.195288 0.975136 0.195288
0.994264 0.193915 0.994264 0.193915
1.013268 0.192480 1.013268 0.192480
1.032145 0.190984 1.032145 0.190984
1.050892 0.189429 1.050892 0.189429
1.069507 0.187815 1.069507 0.187815
1.087986 0.186144 1.087986 0.186144
1.106328 0.184416 1.106328 0.184416
1.124528 0.182634 1.124528 0.182634
1.142586 0.180799 1.142586 0.180799
1.160498 0.178912 1.160498 0.178912
1.178261 0.176973 1.178261 0.176973
1.195873 0.174986 1.195873 0.174986
1.213332 0.172951 1.213332 0.172951
1.230635 0.170870 1.230635 0.170870
1.247780 0.168744 1.247780 0.168744
1.264764 0.166575 1.264764 0.166575
1.281586 0.164364 1.281586 0.164364
1.298242 0.162113 1.298242 0.162113
1.314732 0.159824 1.314732 0.159824
1.331052 0.157498 1.331052 0.157498
1.347201 0.155137 1.347201 0.155137
1.363177 0.152743 1.363177 0.152743
1.378977 0.150317 1.378977 0.150317
1.394601 0.147861 1.394601 0.147861
1.410045 0.145377 1.410045 0.145377
1.425309 0.142867 1.425309 0.142867
1.440390 0.140331 1.440390 0.140331
1.455287 0.137773 1.455287 0.137773
1.469998 0.135194 1.469998 0.135194
1.484522 0.132595 1.484522 0.132595
1.498858 0.129979 1.498858 0.129979
1.513002 0.127347 1.513002 0.127347
1.526956 0.124702 1.526956 0.124702
1.540716 0.122044 1.540716 0.122044
1.554282 0.119376 1.554282 0.119376
1.567653 0.116699 1.567653 0.116699
1.580827 0.114016 1.580827 0.114016
1.593803 0.111328 1.593803 0.111328
1.606581 0.108637 1.606581 0.108637
1.619159 0.105945 1.619159 0.105945
1.631536 0.103253 1.631536 0.103253
1.643711 0.100564 1.643711 0.100564
1.655684 0.097879 1.655684 0.097879
1.667454 0.095200 1.667454 0.095200
1.679020 0.092529 1.679020 0.092529
1.690381 0.089867 1.690381 0.089867
1.701537 0.087217 1.701537 0.087217
